STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:43560020;187.3;184.6;52.6;42.6;0.0;0.0;Station;Goor;236845.6;472053.4
NL:S:43560050;0.2;0.6;0.0;0.1;0.0;0.0;School;Elsenerbroek;236871.0;475570.5
NL:S:43560070;4.1;4.3;0.7;0.8;0.0;0.0;Korte Dijk;Goor;237163.5;473093.5
NL:S:43560130;4.1;4.6;1.0;1.6;0.0;0.0;Oad garage;Goor;237311.5;473512.0
NL:S:43560210;0.5;0.5;0.3;0.5;0.0;0.0;Hazenkamp;Herikerberg;234344.0;472500.5
NL:S:43560230;10.6;11.5;1.2;1.6;0.0;0.0;Jachtlust;Goor;235538.0;472583.5
NL:S:43560250;2.0;2.9;0.6;0.9;0.0;0.0;Huishoudschool;Goor;236000.5;472447.0
NL:S:43560350;0.3;0.3;0.1;0.0;0.0;0.0;Reggebrug;Elsenerbroek;237053.5;474808.5
NL:S:43560370;2.2;3.0;0.0;0.1;0.0;0.0;Zomerweg;Goor;237301.0;474090.5
NL:S:43560490;0.1;0.1;0.1;0.2;0.0;0.0;Kevelhamlaan;Goor;236511.0;471647.5
NL:S:43560510;0.1;0.4;0.3;0.3;0.0;0.0;Ripperda;Goor;236357.5;470311.5
NL:S:43560610;0.9;1.2;0.3;0.9;0.0;0.0;Wiener Bentelerscheidingsweg;Goor;239261.0;470267.5
NL:S:43570010;0.4;0.5;0.0;0.0;0.0;0.0;Zonnenbergerdijk;Heeten;215871.5;481208.5
NL:S:43570030;0.7;0.8;0.0;0.0;0.0;0.0;Bathmenseweg;Heeten;214979.0;479559.5
NL:S:43570050;0.1;0.2;0.0;0.0;0.0;0.0;Militair Complex;Heeten;214396.5;478885.0
NL:S:43580050;0.0;0.0;0.0;0.0;0.0;0.0;Java;Bathmen;218378.0;475810.5
NL:S:43590030;1.4;1.3;0.4;0.8;0.0;0.1;De Zuivering;Vriezenveen;239762.5;491683.5
NL:S:43590050;17.0;19.5;4.2;4.2;1.2;1.9;Zuivelfabriek;Vriezenveen;239623.5;491802.0
NL:S:43590070;2.5;8.5;0.5;0.6;1.2;0.9;'t Midden;Vriezenveen;239415.0;492489.0
NL:S:43590100;0.5;10.2;0.1;0.8;0.3;0.9;Westerveenweg;Vriezenveen;238993.5;495122.0
NL:S:43590230;6.7;6.2;1.0;0.9;0.0;0.0;Albardastraat;Aadorp;239646.0;488210.0
NL:S:43590250;2.4;2.2;0.5;0.3;0.0;0.0;Berkenlaan;Aadorp;239322.0;488594.0
NL:S:43590270;4.7;4.0;1.1;0.8;0.0;0.0;Peppellaan;Aadorp;239526.0;488977.5
NL:S:43590300;8.4;7.1;1.3;1.2;0.0;0.0;De Merel;Vriezenveen;238359.0;490951.5
NL:S:43590310;6.9;5.3;1.3;1.3;0.0;0.0;Westerweilandweg;Vriezenveen;238721.0;491196.5
NL:S:43590330;7.7;6.3;0.9;0.9;0.0;0.0;De Nachtegaal;Vriezenveen;238637.5;491517.0
NL:S:43590540;6.0;3.8;0.8;0.8;0.0;0.0;Prinsenweg;Vriezenveen;238823.5;492188.5
NL:S:43590700;6.0;4.7;0.7;0.8;0.0;0.0;Nieuwe Daarlerveenseweg;Vriezenveen;237657.0;492335.0
NL:S:43590740;18.1;14.1;1.6;1.8;0.0;0.0;Karel Schaapstraat;Vriezenveen;238239.0;492376.0
NL:S:43590760;6.8;5.9;0.8;0.5;0.0;0.0;Broekland;Vriezenveen;238779.5;492526.0
NL:S:43590800;13.7;14.1;2.1;2.1;0.0;0.0;Petersburgstraat;Vriezenveen;238909.5;491916.0
NL:S:43621010;1.9;4.1;1.4;1.4;0.0;0.0;N.H. Kerk;Wierden;237188.5;486158.5
NL:S:43621030;0.5;0.4;0.1;0.2;0.0;0.0;Nijstad;Notter;234698.5;483501.0
NL:S:43621050;1.1;1.3;0.4;0.2;0.0;0.0;Klokkendijk;Rijssen;233170.5;481721.0
NL:S:43621070;0.1;0.2;0.5;0.4;0.0;0.0;Grimberg;Nijstad;234022.0;482707.0
NL:S:43621130;0.8;0.5;0.2;0.3;0.0;0.0;Enterweg;Wierden;235807.5;484719.0
NL:S:43621170;1.6;2.2;0.8;1.2;0.0;0.0;Smeijerskampstraat;Wierden;236936.5;485957.5
NL:S:43621190;2.8;1.7;0.8;0.3;0.0;0.0;Akeleistraat;Wierden;237708.5;486112.5
NL:S:43621210;2.0;1.3;0.5;0.7;0.0;0.0;Aadorpsweg;Wierden;237948.0;486098.5
NL:S:43630010;3.4;2.4;0.7;0.6;0.7;0.2;Manderveenseweg;Tubbergen;249339.0;492952.5
NL:S:43630060;43.0;39.8;5.8;7.1;4.7;4.0;Bruno van Ommenstraat;Tubbergen;250036.5;492252.0
NL:S:43630070;15.0;14.1;4.0;3.4;2.1;1.6;Julianastraat;Tubbergen;249844.5;492145.5
NL:S:43630090;30.8;26.2;6.3;5.8;5.3;4.1;Binnenveldsweg;Tubbergen;250288.5;492450.0
NL:S:43630110;0.7;0.7;0.2;0.2;0.1;0.1;Haarboersweg;Tubbergen;250637.5;492900.0
NL:S:43630130;13.3;14.4;3.1;3.2;2.5;2.4;Almeloseweg;Tubbergen;249663.0;491721.5
NL:S:43630530;1.5;1.2;0.0;0.0;0.0;0.0;Driesprong;Bruinehaar;244538.0;498723.0
NL:S:43630570;13.2;14.3;1.4;1.3;0.0;0.0;Wiekslag;Tubbergen;250081.0;492062.0
NL:S:43630710;1.3;1.5;0.2;0.3;0.0;0.0;Nijverheidsstraat;Tubbergen;250537.0;491551.0
NL:S:43630720;0.5;2.6;0.0;0.2;0.0;0.0;Marconistraat;Tubbergen;250367.0;491172.0
NL:S:43640010;0.7;1.3;0.0;0.0;0.0;0.0;Handelsstraat;Hardenberg;239240.0;509067.5
NL:S:43640030;0.7;1.2;0.0;0.0;0.0;0.0;Wavin;Hardenberg;239367.0;509536.0
NL:S:43640050;1.6;2.0;0.0;0.0;0.0;0.0;Ziekenhuis;Hardenberg;239287.0;509946.5
NL:S:43640070;195.8;184.5;30.3;28.8;19.3;25.0;Station;Hardenberg;239072.0;510135.0
NL:S:43640110;0.1;0.1;0.0;0.0;0.0;0.0;Hattemattestraat;Gramsbergen;242194.0;514249.0
NL:S:43640130;0.0;0.0;0.0;0.0;0.0;0.0;Welgelegen;Gramsbergen;241826.0;514365.0
NL:S:43640150;0.0;0.1;0.0;0.0;0.0;0.0;Ziekenhuis;Hardenberg;239379.0;510103.0
NL:S:43640180;0.2;0.3;0.0;0.0;0.0;0.0;Bruchterbeekweg;Bergentheim;238814.5;507851.0
NL:S:43640190;0.0;0.0;0.0;0.1;0.0;0.0;Clara Feyoenaheem;Hardenberg;237251.0;509443.5
NL:S:43640210;0.0;0.0;0.1;0.1;0.0;0.0;Meteoorlaan;Hardenberg;237530.0;509446.5
NL:S:43640230;0.0;0.0;0.0;0.1;0.0;0.0;Rheezerweg;Hardenberg;237634.5;509964.0
NL:S:43640250;34.6;37.4;7.2;6.1;3.7;4.8;Haarmolen;Heemserveen;236969.0;510779.0
NL:S:43640310;4.0;5.0;1.6;1.4;0.5;0.8;Middenweg;Heemserveen;235632.0;512102.5
NL:S:43640330;0.1;0.1;0.0;0.0;0.0;0.0;Roelofsmulderweg;Heemserveen;235147.5;512542.0
NL:S:43640350;1.3;1.3;0.2;0.1;0.1;0.1;Elfde Wijk;Heemserveen;234638.5;513230.0
NL:S:43640370;3.0;3.8;0.0;0.1;0.0;0.0;De Nieuwe Haven;Hardenberg;239209.5;508731.5
NL:S:43640390;1.5;0.3;0.4;0.0;0.5;0.1;Waterinkschool;Hardenberg;239338.5;510567.0
NL:S:43640397;21.6;4.4;1.7;0.3;1.0;0.1;Centrum;Hardenberg;238751.0;510467.0
NL:S:43640450;0.4;0.3;0.0;0.0;0.0;0.0;Morgenroodweg;Ebbenbroek;242987.5;506189.5
NL:S:43640530;30.1;52.9;5.8;8.0;2.8;3.4;Gemeentehuis;Hardenberg;238623.5;510285.5
NL:S:43640600;0.7;0.5;0.0;0.0;0.0;0.0;PKN Kerk;Bruchterveld;241568.5;505476.0
NL:S:43640620;1.0;1.2;0.0;0.0;0.0;0.0;Meester Holtropstraat;Bruchterveld;241409.5;505602.5
NL:S:43640690;0.0;0.0;0.0;0.0;0.0;0.0;Parkweg 57;Hardenberg;238867.0;510590.5
NL:S:43640710;10.0;9.0;2.7;2.0;1.5;1.7;Molenplein;Hardenberg;237976.0;510123.0
NL:S:43641020;0.0;0.0;0.0;0.0;0.0;0.0;Weversdijk;Hardenberg;239967.0;510923.5
NL:S:43641040;0.1;0.4;0.0;0.0;0.0;0.0;Moderna;Hardenberg;240531.0;507560.0
NL:S:43641050;0.1;0.4;0.0;0.0;0.0;0.0;Broeklanden;Hardenberg;240423.0;508005.0
NL:S:43641070;0.0;0.4;0.0;0.0;0.0;0.0;Evenementenhal;Hardenberg;239183.5;508494.0
NL:S:43650010;35.3;36.1;2.9;3.8;0.0;0.0;Viersprong;Fleringen;251512.0;489034.0
NL:S:43650210;0.2;0.5;0.0;0.1;0.0;0.0;Hagveldsweg;Fleringen;252460.0;488211.5
NL:S:43650230;1.2;1.2;0.2;0.2;0.0;0.0;Kanaal;Fleringen;252894.5;487733.5
NL:S:43650250;1.5;1.7;0.6;0.5;0.0;0.0;Oude Almelosedijk;Fleringen;253556.5;487406.0
NL:S:43650290;0.5;0.3;0.2;0.1;0.0;0.0;Herinckhaveweg;Albergen;250736.5;488760.5
NL:S:43660010;1.4;1.3;0.6;0.7;0.0;0.0;Herikerberg;Herikerberg;233429.5;472464.5
NL:S:43660030;10.5;9.9;3.5;3.5;0.0;0.0;Burg. de Beaufortplein;Markelo;230705.5;472377.0
NL:S:43660050;3.6;4.2;0.8;1.1;0.0;0.0;Hessenheem;Herikerberg;232244.0;472596.0
NL:S:43660070;2.6;2.7;1.1;1.2;0.0;0.0;Cafe De Poppe;Markelo;228211.0;475210.5
NL:S:43660090;1.7;1.3;0.2;0.2;0.0;0.0;Krabbenbos;Markelo;229661.0;473276.5
NL:S:43660110;5.5;4.7;0.8;0.8;0.0;0.0;Larenseweg;Markelo;230266.5;472677.5
NL:S:43660130;27.3;25.3;5.7;5.0;0.0;0.0;De Koekoek;Markelo;231131.0;472437.0
NL:S:43670030;2.1;2.2;0.0;0.0;0.0;0.0;Stellingmolen;Heeten;216041.5;482779.5
NL:S:43670100;4.4;1.2;0.2;0.5;0.0;0.0;'t Pleintie;Nieuw-Heeten;220748.0;481799.0
NL:S:43670120;0.6;0.4;0.2;0.1;0.0;0.0;Bijvanksweg;Nieuw-Heeten;220541.0;481378.0
NL:S:43679030;8.5;6.4;0.0;0.0;0.0;0.0;Centrum;Heeten;215915.0;483175.5
NL:S:43680030;0.0;0.0;0.0;0.0;0.0;0.0;De Smid;Dijkerhoek;220880.0;476696.5
NL:S:43690450;0.1;0.1;0.0;0.0;0.0;0.0;Haarakkersweg;Langeveen;246317.5;496861.5
NL:S:43690480;0.1;0.2;0.0;0.0;0.0;0.0;Dwarsstraat;Langeveen;245614.5;497706.5
NL:S:43690500;1.5;1.0;0.0;0.0;0.0;0.0;Cafe Nobbenhuis;Langeveen;245500.5;498051.0
NL:S:43690510;1.3;1.4;0.0;0.0;0.0;0.0;R.K. Kerk;Langeveen;245117.0;498742.5
NL:S:43720260;76.2;72.9;16.4;13.6;0.0;0.0;Station;Nijverdal;228245.6;487102.0
NL:S:43720270;0.5;1.2;0.2;0.6;0.0;0.0;Spoorstraat;Nijverdal;228432.5;486822.5
NL:S:43720290;0.8;0.3;0.3;0.1;0.0;0.0;Gemeentehuis;Nijverdal;228152.0;486704.5
NL:S:43720310;0.2;0.2;0.1;0.1;0.0;0.0;Molenweg;Nijverdal;227920.5;486614.5
NL:S:43720315;0.1;0.1;0.2;0.2;0.0;0.0;Molenweg/Smidsweg;Nijverdal;227804.0;486620.0
NL:S:43720490;15.5;14.5;3.3;2.5;0.0;0.0;Ereprijs;Nijverdal;229697.0;488152.5
NL:S:43720570;2.2;2.1;0.2;0.2;0.0;0.0;Helmkruidlaan;Nijverdal;229535.5;488335.0
NL:S:43720630;5.8;4.7;0.6;0.4;0.0;0.0;Polhaarweg;Nijverdal;229732.5;488388.0
NL:S:43720810;1.6;2.5;0.4;0.5;0.0;0.0;Sporthal;Nijverdal;228251.5;486299.5
NL:S:43720830;2.1;2.6;0.4;0.4;0.0;0.0;Helmerink;Nijverdal;228460.5;485791.5
NL:S:43720920;0.6;0.9;0.1;0.3;0.0;0.0;Bolink;Nijverdal;229629.0;484910.5
NL:S:43720970;1.0;0.9;0.0;0.0;0.0;0.0;Centrum;Nijverdal;228182.0;486826.0
NL:S:43721050;4.7;4.3;1.0;0.7;0.0;0.0;Bergleidingweg;Nijverdal;228747.5;485468.5
NL:S:43721070;0.3;0.4;0.0;0.0;0.0;0.0;Buitencentrum;Nijverdal;226869.0;486898.0
NL:S:43730050;1.2;1.1;0.2;0.0;0.1;0.1;Veeneggeweg;Harbrinkhoek;246169.5;490636.0
NL:S:43730070;1.2;1.2;0.3;0.3;0.3;0.1;Landriteweg;Geesteren;246483.5;491310.0
NL:S:43730090;2.2;2.3;0.3;0.7;0.7;0.4;Geesterseveldweg;Geesteren;246567.5;492208.0
NL:S:43730110;1.3;1.3;0.1;0.2;0.1;0.2;Poolsweg;Geesteren;246556.5;492794.5
NL:S:43730130;31.8;29.9;3.7;3.4;2.4;1.6;Lutkeberg;Geesteren;246599.5;493240.0
NL:S:43730150;19.1;20.7;1.8;2.3;1.7;1.9;Dorpsstraat;Geesteren;246838.5;493433.0
NL:S:43730170;10.8;7.5;1.9;1.6;1.8;1.1;Mensinkkamp;Geesteren;247089.0;493486.5
NL:S:43730190;1.7;1.8;0.4;0.4;0.4;0.3;Volmersweg;Geesteren;247615.0;493888.5
NL:S:43730210;12.4;12.5;0.4;1.1;0.7;0.7;Knoefbakker;Geesteren;248281.8;493903.5
NL:S:43730250;1.0;1.0;0.2;0.4;0.2;0.1;Voshaarweg;Harbrinkhoek;246007.0;490306.0
NL:S:43740010;0.3;0.3;0.0;0.0;0.0;0.0;Hammerdijk;Vroomshoop;237889.0;498496.0
NL:S:43740020;13.1;11.9;1.3;1.4;0.0;0.0;Pres. Kennedystraat;Vroomshoop;234801.5;497753.5
NL:S:43740050;0.7;0.7;0.0;0.0;0.0;0.0;Sallandia;Vroomshoop;237039.5;498209.0
NL:S:43740070;0.8;0.5;0.1;0.1;0.0;0.0;Dalvoorderslag;Vroomshoop;236400.0;497993.0
NL:S:43740090;6.8;6.2;1.3;1.5;0.0;0.0;Tonnendijk;Vroomshoop;235705.0;497759.5
NL:S:43740130;7.3;8.3;1.4;1.2;0.0;0.0;Beatrixstraat;Vroomshoop;235109.0;497739.0
NL:S:43740180;0.5;0.5;0.2;0.2;0.0;0.0;Zwembad;Vroomshoop;234031.5;498020.0
NL:S:43750030;1.9;1.7;0.1;0.1;0.0;0.0;Hofmaatsweg;Albergen;246138.0;488182.0
NL:S:43750050;2.2;2.0;0.6;0.6;0.0;0.0;Gravendijk;Albergen;247067.5;487960.0
NL:S:43750070;1.1;1.0;0.1;0.2;0.0;0.0;Assinkshoekweg;Albergen;247586.0;487937.0
NL:S:43750090;4.2;4.9;1.1;0.5;0.0;0.0;Van Koersveldweg;Albergen;248043.0;487952.0
NL:S:43750130;27.6;25.5;4.6;4.5;0.0;0.0;Zenderseweg;Albergen;248796.0;488211.0
NL:S:43750150;3.2;3.2;0.1;0.4;0.0;0.0;Molenbinnenweg;Albergen;250263.0;488666.0
NL:S:43750170;9.4;8.4;1.1;1.2;0.0;0.0;Kloosteresweg;Albergen;249124.5;488266.5
NL:S:43750190;2.1;1.7;0.2;0.1;0.0;0.0;Brakenweg;Albergen;249592.5;488433.0
NL:S:43760010;0.6;0.6;0.1;0.2;0.0;0.0;Handwijzer;Marle;229635.0;493047.5
NL:S:43760070;0.0;0.4;0.0;0.5;0.0;0.0;Kerkstraat;Daarlerveen;235956.0;495637.0
NL:S:43760080;0.6;0.4;0.4;0.3;0.0;0.0;Station;Daarlerveen;235816.0;495547.0
NL:S:43760100;1.6;1.3;0.8;0.7;0.0;0.0;'n Tip;Daarle;233306.0;494406.5
NL:S:43770150;0.0;0.0;0.0;0.1;0.0;0.0;Koerselmansweg;Okkenbroek;219035.0;479619.0
NL:S:43770170;0.1;0.5;0.0;0.1;0.0;0.0;Okkenbroekerveldweg;Okkenbroek;218259.0;479013.5
NL:S:43770210;0.2;0.2;0.1;0.0;0.0;0.0;Oostermaatsdijk;Okkenbroek;217276.0;477742.0
NL:S:43770230;0.1;0.1;0.1;0.1;0.0;0.0;Vlessendijk;Nieuw-Heeten;219240.0;480427.0
NL:S:43779010;1.3;0.4;0.4;0.2;0.0;0.0;Kerk;Okkenbroek;218742.0;479378.0
NL:S:43780030;0.4;1.0;0.0;0.9;0.0;0.0;Centrum;Holten;225508.0;477547.5
NL:S:43780050;20.5;18.9;6.6;4.8;0.0;0.0;Station;Holten;225588.5;477836.5
NL:S:43780090;4.3;2.5999999999999996;0.4;0.3;0.0;0.0;Scholengemeenschap;Holten;225141.5;477540.0
NL:S:43780110;1.5;1.7;0.9;0.8;0.0;0.0;Borkeld;Holten;227025.5;476696.5
NL:S:43780170;1.4;1.7;0.7;0.5;0.0;0.0;De Driesprong;Holten;226215.5;477242.0
NL:S:43780210;18.3;21.3;0.2;0.3;0.0;0.0;Diessenplas;Holten;225135.5;477262.0
NL:S:43780230;2.1;1.0;0.2;0.5;0.0;0.0;Kon. Wilhelminastraat;Holten;225287.0;477176.5
NL:S:43780310;0.8;0.9;0.4;1.0;0.0;0.0;Kerkhofsweg;Holten;225883.5;477765.5
NL:S:43790010;0.1;0.0;0.0;0.0;0.0;0.0;Sluiskade;Westerhaar;238865.0;496427.5
NL:S:43790030;0.4;0.1;0.0;0.0;0.0;0.0;De Klaampe;Westerhaar;238807.5;496946.5
NL:S:43790050;1.5;1.4;0.0;0.3;0.1;0.1;Leidijk;Westerhaar;238753.5;497380.0
NL:S:43790070;5.4;17.0;0.6;0.9;0.0;0.0;Wollegrasstraat;Westerhaar;238703.0;497832.5
NL:S:43790100;7.6;6.9;0.0;0.0;0.0;0.0;Schapenweg;Westerhaar;238837.5;498261.5
NL:S:43790110;10.4;6.5;3.4;2.9;0.0;0.0;Vroomshoopseweg;Westerhaar;238428.5;498228.5
NL:S:43790130;0.1;0.0;0.0;0.0;0.0;0.0;Dalweg;Westerhaar;238926.0;495914.0
NL:S:43790150;90.9;66.0;6.9;5.3;4.8;4.9;Busstation;Westerhaar;238699.3;497544.3
NL:S:43820070;5.7;6.9;3.5;7.4;0.0;0.0;Schapenmarkt;Hellendoorn;227221.5;489696.0
NL:S:43820230;2.0;2.0;0.6;0.7;0.0;0.0;De Blenke;Hellendoorn;227885.5;489006.5
NL:S:43820310;0.6;0.3;0.0;0.0;0.0;0.0;Looweg;Hellendoorn;226300.5;491405.0
NL:S:43820330;1.7;2.0;0.0;0.0;0.0;0.0;Krönnenzommer;Hellendoorn;225127.0;491259.0
NL:S:43820410;2.4;2.3;0.8;0.4;0.0;0.0;Reggeweg;Hellendoorn;227616.0;489360.5
NL:S:43820450;2.4;2.7;0.2;0.1;0.0;0.0;Schuilenburgerweg;Hellendoorn;227599.5;490031.5
NL:S:43820470;1.2;1.4;0.2;0.1;0.0;0.0;Collenstaartweg;Hulsen;228861.5;488338.5
NL:S:43840030;0.6;0.6;0.1;0.2;0.0;0.0;De Kooyen;Den Ham;232875.0;497993.0
NL:S:43840050;2.5;2.4;0.5;0.5;0.0;0.0;Middenweg;Den Ham;231893.0;497785.5
NL:S:43840070;7.3;6.7;1.7;1.7;0.0;0.0;Driesprong;Den Ham;230960.5;497602.0
NL:S:43840090;20.4;18.7;2.8;3.1;0.0;0.0;Geref. Kerk;Den Ham;229770.5;497893.0
NL:S:43840110;3.5;3.7;0.5;0.8;0.0;0.0;Zuivelfabriek;Den Ham;230576.0;497677.0
NL:S:43840130;19.8;19.3;2.3;2.5;0.0;0.0;Smitstraat;Den Ham;230219.5;497790.0
NL:S:43840170;0.6;0.6;0.1;0.2;0.0;0.0;Noordmeer;Den Ham;228885.5;498384.5
NL:S:43840240;0.1;0.0;0.0;0.0;0.0;0.0;Het Liefferdinck;Den Ham;230419.0;498015.0
NL:S:43840260;0.4;0.4;0.2;0.2;0.0;0.0;Brink;Den Ham;230308.0;497972.0
NL:S:43860010;0.5;0.7;0.1;0.1;0.0;0.0;Kapoene;Rijssen;234079.5;479453.0
NL:S:43860030;16.6;15.4;2.7;2.6;0.0;0.0;R.K. Kerk;Enter;236133.5;478948.0
NL:S:43860070;1.4;1.7;0.1;0.3;0.0;0.0;Rohaan;Enter;235036.5;479099.0
NL:S:43860090;2.3;2.4;0.8;0.8;0.0;0.0;Stationsweg;Enter;235665.0;478987.5
NL:S:43860110;20.3;19.4;3.7;4.2;0.0;0.0;Brandput;Enter;236115.5;479244.0
NL:S:43860130;12.3;11.2;0.4;0.5;0.0;0.0;Braamhaar;Enter;236253.0;478139.5
NL:S:43860150;1.1;1.2;0.1;0.1;0.0;0.0;Heerink;Enter;236412.5;477290.0
NL:S:43860180;1.0;0.5;0.0;0.1;0.0;0.0;Jagersweg;Enter;236653.5;476624.5
NL:S:43870050;0.4;0.7;0.1;0.2;0.0;0.0;Blokkendijk;Zuna;230641.0;483285.0
NL:S:43870130;3.9;4.6;0.3;0.5;0.0;0.0;Spoelerstraat;Rijssen;231057.5;481629.0
NL:S:43880030;3.7;6.1;1.9;3.2;0.0;0.0;Oude Veemarkt;Rijssen;232531.5;480831.0
NL:S:43880070;66.5;69.4;22.0;16.6;0.0;0.0;Station;Rijssen;232230.3;480981.3
NL:S:43880120;3.5;3.2;0.5;0.7;0.0;0.0;Waterhoen;Rijssen;230958.0;480771.5
NL:S:43880210;7.9;6.7;0.8;0.8;0.0;0.0;Scholengemeenschap;Rijssen;230597.0;481074.5
NL:S:43880230;0.1;0.4;0.1;0.3;0.0;0.0;Stationsdwarsweg;Rijssen;232773.0;481267.0
NL:S:43880310;2.2;2.9;0.0;0.1;0.0;0.0;Kryptonstraat;Rijssen;230561.5;481569.0
NL:S:43880330;1.2;1.4;0.7;0.9;0.0;0.0;Schapendijk;Rijssen;233352.0;480166.5
NL:S:43880350;8.4;9.4;0.3;0.4;0.0;0.0;Reggesteyn/Cattelaar;Rijssen;233701.0;479775.0
NL:S:43880450;1.9;2.2;0.2;0.4;0.0;0.0;Holterweg/Banisweg;Rijssen;231357.0;480310.5
NL:S:43880510;0.1;0.2;0.0;0.0;0.0;0.0;Molenstalweg;Rijssen;231883.5;480861.5
NL:S:43880530;7.8;7.3;2.2;2.0;0.0;0.0;Hagslagen;Rijssen;230891.5;480186.5
NL:S:43880570;1.8;1.4;0.3;0.3;0.0;0.0;Scholekster;Rijssen;231173.5;480659.0
NL:S:43880600;1.2;1.4;0.4;1.4;0.0;0.0;Parkstede;Rijssen;232859.5;480622.0
NL:S:43890030;0.9;1.7;0.0;0.0;0.0;0.0;Meijerboersweg;Westerhaar;239377.5;498637.0
NL:S:43890050;12.2;10.3;0.0;0.0;0.0;0.0;Driesprong;Sibculo;240220.0;499867.0
NL:S:43890070;0.7;0.7;0.0;0.0;0.0;0.0;Bergweg;Sibculo;241012.5;500768.0
NL:S:43890090;6.9;7.7;0.0;0.0;0.0;0.0;Schoolstraat;Kloosterhaar;241986.5;501550.0
NL:S:43890110;5.6;4.4;0.0;0.0;0.0;0.0;Viersprong;Kloosterhaar;242246.0;501722.0
NL:S:43890130;0.7;0.7;0.0;0.0;0.0;0.0;Oude Vaart;Kloosterhaar;242230.0;502479.0
NL:S:43890150;0.0;0.1;0.0;0.0;0.0;0.0;Post;Kloosterhaar;241867.0;503039.5
NL:S:43890170;0.3;0.2;0.0;0.0;0.0;0.0;Horstra;Kloosterhaar;240986.0;503614.5
NL:S:43890190;0.7;0.8;0.0;0.0;0.0;0.0;Dorpsstraat;Kloosterhaar;242274.0;501641.0
NL:S:43890220;0.4;0.0;0.0;0.0;0.0;0.0;Verlengde Broekdijk;Kloosterhaar;243115.0;502526.0
NL:S:43929030;0.0;0.0;0.0;0.0;0.0;0.0;Oude Deventerweg;Holten;225143.0;477760.0
NL:S:43990001;0.1;0.1;0.0;0.0;0.0;0.0;Stationsweg;Mariënberg;235736.5;503302.0
NL:S:43990030;0.4;0.5;0.0;0.0;0.0;0.0;Pannemansbos;Bergentheim;239949.5;504348.5
NL:S:43990070;2.1;2.3;0.0;0.1;0.0;0.0;Kanaalbrug;Bergentheim;238811.0;505336.0
NL:S:43990101;0.5;0.2;1.1;0.6;0.0;0.0;Station;Marienberg;235563.0;503032.5
NL:S:43990110;0.2;0.1;0.0;0.0;0.0;0.0;Cafe;Beerzerveld;235570.0;501483.0
NL:S:43990130;0.0;0.0;0.0;0.0;0.0;0.0;Schuurmanstraat;Beerzerveld;235599.0;501227.0
NL:S:43990155;0.0;0.0;0.0;0.0;0.0;0.0;Van Alewijkstraat;Beerzerveld;235767.0;501356.0
NL:S:43990190;0.0;0.0;0.0;0.0;0.0;0.0;De Pallegarste;Marienberg;235902.0;502661.5
NL:S:43990210;0.1;0.0;0.1;0.1;0.0;0.0;Camping Kleine Belties;Rheeze;236788.0;508987.5
NL:S:43990230;0.0;0.0;0.0;0.1;0.0;0.0;De Gloepe;Diffelen;234580.0;504744.0
NL:S:43990250;0.0;0.0;0.2;0.2;0.0;0.0;Rheezerkamp/Overweg;Rheeze;235199.0;505994.5
NL:S:43990270;0.0;0.0;0.4;0.5;0.0;0.0;Ringweg;Rheeze;235975.5;507431.0
NL:S:43990430;0.0;0.3;0.0;0.0;0.0;0.0;Oud Bergentheim;Bergentheim;236145.0;504170.5
NL:S:43990530;0.1;0.0;0.0;0.0;0.0;0.0;Waaijerinkweg;Beerzerhaar;234455.0;501873.0
NL:S:43990535;0.0;0.1;0.0;0.3;0.0;0.0;Campings;Beerze;233588.0;503214.0
NL:S:43990540;0.0;0.0;0.0;0.0;0.0;0.0;Twentseweg;Beerze;234724.0;503116.0
NL:S:43990550;0.0;0.0;0.0;0.0;0.0;0.0;Beerzerpoort;Beerze;232752.0;503359.0
NL:S:43992001;0.0;0.0;0.1;0.2;0.0;0.0;Camping De Oldemeijer;Rheeze;235584.5;507419.5
NL:S:43992003;0.0;0.1;0.1;0.4;0.0;0.0;Camp. De Vechtstr./'t Veld;Rheeze;235307.5;507126.5
NL:S:43992005;0.1;0.1;0.1;0.0;0.0;0.0;Camping De Zandstuve;Rheeze;236509.5;508590.5
NL:S:43992007;0.0;0.0;0.1;0.1;0.0;0.0;Familiecamping De Belten;Rheeze;235717.5;507697.0
NL:S:44100030;0.8;0.6;0.5;0.4;0.0;0.0;Kerk;Usselo;253792.0;469188.5
NL:S:44100050;0.0;0.0;0.0;0.0;0.0;0.0;Helmerstraat;Usselo;253626.5;468675.5
NL:S:44100080;0.9;1.4;0.3;0.8;0.0;0.0;Crematorium;Enschede;253710.5;468266.5
NL:S:44101010;0.8;0.7;0.2;0.4;0.0;0.0;Rosinkweg;Enschede;253327.5;469204.0
NL:S:44105030;3.1;3.2;0.3;0.5;0.0;0.0;Landsteinerlaan;Boekelo;252017.0;469421.0
NL:S:44220010;0.8;0.9;0.8;0.9;0.0;0.0;Camping Westerholt;Delden;243032.5;477513.0
NL:S:44220030;0.1;0.2;0.0;0.0;0.0;0.0;Carelshaven;Delden;246541.0;475823.5
NL:S:44220050;0.1;0.3;0.1;0.0;0.0;0.0;Villapark;Delden;246181.5;475669.0
NL:S:44220070;23.1;25.2;2.2;2.2;0.0;0.0;Station;Delden;245629.0;475527.5
