QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:Q:40482006;Kroller Muller Museum;De Hoge Veluwe;0,3;3,1;0,3;6,0;0,3;6,8
NL:Q:40482007;Ingang Otterlo;De Hoge Veluwe;0,9;0,1;2,1;0,3;2,5;0,5
NL:Q:40500010;Militaire Begraafplaats;Rhenen;0,2;0,3;0,0;0,1;0,0;0,1
NL:Q:40500020;Grebbesluis;Rhenen;0,4;0,8;0,1;0,3;0,0;0,2
NL:Q:40500030;Grebbesluis;Rhenen;2,1;1,8;1,7;0,7;0,7;0,5
NL:Q:40500040;Noda;Rhenen;1,3;1,5;1,0;1,4;0,7;0,9
NL:Q:40500060;Huppelpad;Wageningen;0,5;0,4;0,5;0,2;0,3;0,1
NL:Q:40500070;Huppelpad;Wageningen;0,3;0,5;0,2;0,2;0,2;0,2
NL:Q:40500080;Nudenoord;Wageningen;9,1;4,6;8,3;1,3;3,3;1,3
NL:Q:40500090;Nudenoord;Wageningen;4,7;6,6;1,7;2,8;0,5;4,4
NL:Q:40512001;Station Ede-Wageningen;Ede;21,2;1141,7;12,6;673,7;8,9;470,1
NL:Q:40512002;Station Ede-Wageningen;Ede;381,9;5,6;128,5;2,8;82,2;1,9
NL:Q:40512003;Moreelsestraat;Ede;4,9;2,3;1,8;1,3;1,1;0,5
NL:Q:40512004;Moreelsestraat;Ede;2,9;5,0;2,0;2,6;0,5;0,8
NL:Q:40512005;Vossenweg;Bennekom;18,9;3,9;13,0;4,1;10,2;2,7
NL:Q:40512006;Vossenweg;Bennekom;4,7;16,400000000000002;4,4;10,7;3,0;9,8
NL:Q:40512007;Ziekenhuis Gelderse Vallei;Ede;7,3;5,3;2,0;1,9;1,5;1,0
NL:Q:40512008;Ziekenhuis Gelderse Vallei;Ede;4,8;7,6;1,5;2,3;1,3;1,6
NL:Q:40512009;Strooyweg;Bennekom;20,0;3,6;12,1;2,5;8,9;1,8
NL:Q:40512010;Strooyweg;Bennekom;2,2;16,1;1,5;12,7;1,2;10,3
NL:Q:40512011;Molenstraat;Bennekom;15,6;4,4;10,6;3,6;6,1;3,5
NL:Q:40512012;Molenstraat;Bennekom;3,7;11,5;2,6;7,7;2,9;6,1
NL:Q:40512013;Hof van Sint Pieter;Bennekom;9,5;2,4;6,2;1,2;4,6;1,3
NL:Q:40512014;Hof van Sint Pieter;Bennekom;2,7;10,1;1,2;7,0;1,4;5,1
NL:Q:40512015;Bart van Elstplantsoen;Bennekom;22,599999999999998;9,5;13,3;6,7;10,0;3,0
NL:Q:40512016;Bart van Elstplantsoen;Bennekom;9,4;18,2;6,3;11,9;3,0;12,7
NL:Q:40512018;Bosweg;Bennekom;1,5;5,6;1,4;4,4;0,8;4,1
NL:Q:40512019;Horalaan;Ede;5,1;22,8;1,5;5,0;1,6;2,8
NL:Q:40512020;Horalaan;Ede;20,2;11,2;4,5;2,1;3,5;2,1
NL:Q:40512021;De Reehorst;Ede;5,5;9,6;0,2;7,4;0,2;4,3
NL:Q:40512022;De Reehorst;Ede;10,6;4,1;8,2;1,0;4,8;0,4
NL:Q:40512023;Bovenbuurtweg;Ede;125,5;188,3;17,7;16,1;13,6;13,4
NL:Q:40512024;Bovenbuurtweg;Ede;138,4;98,8;20,1;19,7;13,2;17,9
NL:Q:40512025;Jan Vermeerstraat;Ede;12,4;2,8;4,0;1,7;1,5;0,9
NL:Q:40512026;Jan Vermeerstraat;Ede;2,3;10,0;1,5;4,5;0,8;1,7
NL:Q:40512027;Stadspoort;Ede;62,0;72,1;33,2;44,8;21,5;28,1
NL:Q:40512028;Stadspoort;Ede;66,2;62,2;42,4;29,2;29,9;24,0
NL:Q:40512030;Ziekenhuis Gelderse Vallei;Ede;147,4;105,6;39,3;25,9;26,4;23,2
NL:Q:40512031;Van Steenbergenweg;Ede;0,2;1,0;0,1;0,3;0,0;0,2
NL:Q:40512033;Prof. Oudpark;Ede;2,5;3,0;0,7;1,8;0,2;1,1
NL:Q:40512035;Coornhertstate;Ede;14,1;5,0;5,5;4,5;1,7;2,3
NL:Q:40512036;Coornhertstate;Ede;5,0;13,3;4,9;5,6;1,4;2,4
NL:Q:40512037;'t Riet;Ede;10,9;3,8;4,3;2,1;1,5;1,0
NL:Q:40512039;Ben Goerionsingel;Ede;5,0;0,9;1,6;0,4;0,4;0,2
NL:Q:40512040;Ben Goerionsingel;Ede;1,0;4,7;0,7;2,2;0,2;0,3
NL:Q:40512131;Kenniscampus;Ede;112,7;31,9;3,8;2,5;1,5;1,2
NL:Q:40512132;Kenniscampus;Ede;33,4;124,1;2,3;5,1;1,1;3,8
NL:Q:40512201;Halderbrink;Bennekom;21,8;10,3;12,9;6,4;10,8;4,8
NL:Q:40512202;Halderbrink;Bennekom;10,9;26,5;5,2;15,6;5,7;16,1
NL:Q:40512203;Hoekelumse Brinkweg;Bennekom;9,5;3,0;4,9;3,2;3,8;2,2
NL:Q:40512204;Hoekelumse Brinkweg;Bennekom;3,1;9,3;3,2;4,6;2,7;3,8
NL:Q:40512207;Heidelaan;Bennekom;6,2;1,8;3,9;2,2;2,9;1,6
NL:Q:40512208;Heidelaan;Bennekom;3,6;12,2;2,4;7,5;2,1;5,7
NL:Q:40512999;Ziekenhuis Gelderse Vallei;Ede;212,0;267,3;49,9;63,3;36,1;39,6
NL:Q:40513004;Mausoleum;Ede;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40513027;Billitonlaan/Timorlaan;Ede;1,8;4,2;0,9;2,1;0,5;2,3
NL:Q:40513028;Billitonlaan/Timorlaan;Ede;3,3;1,4;3,2;0,9;2,1;0,5
NL:Q:40513031;Koekeltse Boslaan;Ede;6,9;13,9;4,3;5,7;2,4;2,6
NL:Q:40513032;Koekeltse Boslaan;Ede;13,3;7,1;3,6;3,6;1,6;2,5
NL:Q:40513033;Langenberg;Ede;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40513034;Langenberg;Ede;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40513037;Prof. Oudpark;Ede;2,2;1,4;1,4;0,8;0,6;0,4
NL:Q:40513038;'t Riet;Ede;4,2;9,8;2,8;5,9;1,3;1,7
NL:Q:40513039;Belvedere;Ede;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:40522125;La Vendula;Ede;0,5;0,0;0,2;0,1;0,3;0,0
NL:Q:40528001;Roekelseweg;Wekerom;1,5;0,30000000000000004;1,6;0,2;0,5;0,1
NL:Q:40528002;Roekelseweg;Wekerom;0,2;1,3;0,2;1,5;0,1;0,3
NL:Q:40528003;Wekeromse Buurtweg;Wekerom;1,8;1,0;1,3;0,6;0,5;0,6
NL:Q:40528004;Wekeromse Buurtweg;Wekerom;1,2;2,4;0,5;1,1;0,7;0,7
NL:Q:40528006;Garage Veldhuizen;De Valk;2,3;3,7;0,4;0,4;0,1;0,1
NL:Q:40528007;Kruispunt;Wekerom;6,5;10,0;2,8;1,1;0,9;0,6
NL:Q:40528008;Kruispunt;Wekerom;9,0;4,9;1,2;2,4;0,7;0,8
NL:Q:40528009;A.G. Wijersweg;Wekerom;9,299999999999999;8,2;2,0;2,0;1,0;0,3
NL:Q:40528010;A.G. Wijersweg;Wekerom;8,1;12,0;1,7;4,2;0,3;2,1
NL:Q:40528011;Dorpsplein;Wekerom;0,3;0,1;0,1;0,1;0,0;0,0
NL:Q:40528017;Kruispunt;Wekerom;0,8;0,7;0,1;0,1;0,0;0,1
NL:Q:40528018;Kruispunt;Wekerom;0,8;0,9;0,1;0,1;0,0;0,0
NL:Q:40528026;Westenengerdijk;Harskamp;2,7;2,0;0,1;0,4;0,0;0,1
NL:Q:40541002;Harderwijkerweg;Loenen;1,0;2,9;0,7;1,0;0,2;1,1
NL:Q:40542001;Hallsebrug;Hall;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:40542002;Hallsebrug;Hall;0,0;0,0;0,0;0,1;0,0;0,0
NL:Q:40543001;'t Veentje;Eerbeek;0,6;0,4;0,5;0,1;0,2;0,1
NL:Q:40543003;Coldenhovenseweg;Eerbeek;4,3999999999999995;1,7000000000000002;1,4000000000000001;0,8;1,0;0,2
NL:Q:40543004;Coldenhovenseweg;Eerbeek;2,2;5,9;0,8;2,6;0,4;1,3
NL:Q:40543005;Loubergweg;Eerbeek;9,4;4,199999999999999;1,7;1,5;2,0;0,3
NL:Q:40543006;Loubergweg;Eerbeek;5,3;12,7;1,6;3,4000000000000004;0,5;1,6
NL:Q:40543007;Centrum;Eerbeek;12,2;5,7;5,3999999999999995;3,4;2,9;1,0
NL:Q:40543008;Centrum;Eerbeek;4,8999999999999995;14,8;2,8;6,4;1,1;4,1
NL:Q:40543009;Offenbachstraat;Eerbeek;19,4;16,1;6,7;7,9;3,6;2,5
NL:Q:40543010;Offenbachstraat;Eerbeek;19,3;30,299999999999997;12,9;12,5;3,5;6,5
NL:Q:40543011;Ringlaan;Eerbeek;20,2;24,1;4,3;8,0;2,3;3,0
NL:Q:40543012;Ringlaan;Eerbeek;17,9;22,9;9,9;6,0;2,6;4,7
NL:Q:40543013;Vondellaan;Eerbeek;11,5;8,9;3,7;4,4;1,4;1,4
NL:Q:40543014;Vondellaan;Eerbeek;9,8;14,3;5,8;3,5999999999999996;1,9;3,4
NL:Q:40543015;'t Hungeling;Eerbeek;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:40543016;'t Hungeling;Eerbeek;0,0;0,4;0,0;0,2;0,0;0,0
NL:Q:40543021;De Beekwal;Eerbeek;0,0;0,9;0,0;0,1;0,0;0,0
NL:Q:40543027;Loenenseweg;Eerbeek;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:40543028;Bijenkorf;Eerbeek;0,1;1,3;0,0;0,0;0,0;0,0
NL:Q:40543029;Bijenkorf;Eerbeek;1,3;0,1;0,0;0,0;0,0;0,0
NL:Q:40543030;Blekerserf;Eerbeek;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:40543031;Blekerserf;Eerbeek;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40543032;Ydinkerf;Eerbeek;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:40543033;Ydinkerf;Eerbeek;0,3;0,0;0,0;0,0;0,0;0,0
NL:Q:40543034;Odinkerf;Eerbeek;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:40543035;Odinkerf;Eerbeek;0,2;0,6;0,0;0,0;0,0;0,0
NL:Q:40543036;Loenenseweg;Eerbeek;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:40543051;Landal Coldenhove;Eerbeek;3,0;3,1;0,0;0,0;0,0;0,0
NL:Q:40543061;Zwembad;Eerbeek;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:40543062;Zwembad;Eerbeek;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:40543077;Kloosterstraat;Eerbeek;0,3;0,2;0,0;0,0;0,0;0,0
NL:Q:40543081;Boerhaavelaan;Eerbeek;1,2;0,9;0,5;0,2;0,0;0,0
NL:Q:40548001;Kollergang;Eerbeek;1,3;1,7;0,0;0,0;0,0;0,0
NL:Q:40548002;Kollergang;Eerbeek;1,2;1,0;0,0;0,0;0,0;0,0
NL:Q:40548076;Dierenseweg;Eerbeek;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:40550001;Van Haeftenkazerne;Apeldoorn;9,5;14,6;5,5;11,4;4,2;9,7
NL:Q:40550002;Van Haeftenkazerne;Apeldoorn;11,8;7,9;8,2;5,2;6,8;3,6
NL:Q:40550010;;;0,0;0,4;0,0;0,0;0,0;0,0
NL:Q:40550020;;;0,5;0,0;0,0;0,0;0,0;0,0
NL:Q:40550200;Waltersingel;Apeldoorn;36,7;0,7;18,4;0,3;18,1;0,4
NL:Q:40551001;Station;Apeldoorn;20,5;21,8;3,2;4,1;0,0;0,0
NL:Q:40551002;Station;Apeldoorn;1,8;33,9;1,6;11,2;1,0;9,9
NL:Q:40551003;Marktplein;Apeldoorn;181,3;28,3;102,6;11,1;40,3;5,1
NL:Q:40551004;Marktplein;Apeldoorn;35,7;280,1;28,5;215,1;7,1;69,7
NL:Q:40551005;Oranjepark;Apeldoorn;24,1;12,0;7,4;4,6;4,0;3,1
NL:Q:40551006;Oranjepark;Apeldoorn;9,8;28,7;3,6;25,0;2,8;6,9
NL:Q:40551015;Station;Apeldoorn;708,9;695,7;205,79999999999998;159,39999999999998;147,0;122,89999999999999
NL:Q:40551019;Hoofdstraat;Apeldoorn;54,7;16,6;33,8;11,5;17,5;3,8
NL:Q:40551020;Hoofdstraat;Apeldoorn;30,400000000000002;205,20000000000002;14,5;135,4;6,3;73,39999999999999
NL:Q:40551021;Amaliapark;Apeldoorn;48,6;3,7;68,8;2,0;23,1;0,9
NL:Q:40551022;Amaliapark;Apeldoorn;2,9;56,599999999999994;2,0;77,39999999999999;0,6;24,499999999999996
NL:Q:40551023;Zichtweg;Apeldoorn;25,3;12,4;11,299999999999999;12,4;9,7;3,7
NL:Q:40551024;Zichtweg;Apeldoorn;9,3;24,599999999999998;10,2;11,0;4,2;8,399999999999999
NL:Q:40551025;Eendrachtstraat;Apeldoorn;21,4;18,8;11,7;12,7;8,700000000000001;5,3
NL:Q:40551026;Eendrachtstraat;Apeldoorn;12,6;17,5;9,6;11,9;4,1;6,9
NL:Q:40551027;Aluminiumweg;Apeldoorn;19,099999999999998;19,8;11,0;14,6;8,299999999999999;6,1
NL:Q:40551028;Aluminiumweg;Apeldoorn;15,2;15,3;12,1;8,2;5,7;6,1000000000000005
NL:Q:40551029;Sebastiaanplein;Apeldoorn;11,6;25,3;6,5;14,2;4,8;7,0
NL:Q:40551030;Sebastiaanplein;Apeldoorn;17,1;14,1;11,3;9,1;6,3;6,5
NL:Q:40551031;Chopinlaan;Apeldoorn;18,4;39,8;9,0;12,1;7,1000000000000005;7,8
NL:Q:40551032;Chopinlaan;Apeldoorn;39,800000000000004;19,4;12,4;9,6;6,5;7,6
NL:Q:40551033;Laan van Westenenk;Apeldoorn;18,3;29,4;3,0;6,5;2,2;2,8
NL:Q:40551036;Koningin Julianatoren;Apeldoorn;7,5;1,9;8,9;1,1;5,4;0,4
NL:Q:40551037;Paleis Het Loo;Apeldoorn;8,8;6,3;2,9;8,4;1,5;5,0
NL:Q:40551038;Paleis Het Loo;Apeldoorn;6,3;5,3;8,8;2,8;4,1;1,3
NL:Q:40551039;Bosweg;Apeldoorn;1,3;4,3;0,5;2,3;1,0;1,0
NL:Q:40551040;Bosweg;Apeldoorn;4,3;1,4;2,2;0,3;1,4;0,2
NL:Q:40551041;Marktplein;Apeldoorn;95,1;14,9;84,0;12,6;24,3;2,5
NL:Q:40551045;Grote Kerk;Apeldoorn;18,0;26,2;14,5;16,5;8,7;12,4
NL:Q:40551046;Grote Kerk;Apeldoorn;21,9;12,6;12,8;9,8;9,0;5,6
NL:Q:40551047;Gedenknaald;Apeldoorn;18,7;26,5;10,3;27,9;8,4;19,7
NL:Q:40551048;Gedenknaald;Apeldoorn;25,8;16,0;26,7;11,3;20,3;8,2
NL:Q:40551049;Station;Apeldoorn;262,3;212,2;130,0;107,8;122,6;94,0
NL:Q:40551051;Oosterlaan;Apeldoorn;2,1;7,4;0,4;0,2;0,2;0,1
NL:Q:40551052;Oosterlaan;Apeldoorn;6,3;3,5;0,6;0,5;0,2;0,2
NL:Q:40551053;Pinksterbloem;Apeldoorn;19,7;18,7;7,2;0,8;3,8;0,3
NL:Q:40551054;Pinksterbloem;Apeldoorn;17,6;18,4;0,7;5,1;0,2;2,6
NL:Q:40551057;Fauststraat;Apeldoorn;19,2;34,8;0,0;0,0;0,0;0,0
NL:Q:40551058;Fauststraat;Apeldoorn;35,8;21,7;0,0;0,0;0,0;0,0
NL:Q:40551060;Laan van de Dierenriem;Apeldoorn;16,8;21,6;0,0;0,0;0,0;0,0
NL:Q:40551061;Laan van de Leeuw;Apeldoorn;10,2;23,9;0,0;0,0;0,0;0,0
NL:Q:40551062;Laan van de Leeuw;Apeldoorn;21,9;13,2;0,0;0,0;0,0;0,0
NL:Q:40551063;Brug Deventerstraat;Apeldoorn;2,3;4,1;1,0;1,0;0,5;0,7
NL:Q:40551064;Brug Deventerstraat;Apeldoorn;3,8;3,9;1,7;1,9;0,8;1,6
NL:Q:40551065;Julianakerk;Apeldoorn;3,4;0,9;1,5;0,2;1,0;0,2
NL:Q:40551066;Julianakerk;Apeldoorn;1,2;4,5;0,1;1,9;0,1;1,3
NL:Q:40551072;GGNet;Apeldoorn;1,5;16,2;0,1;0,8;0,0;1,1
NL:Q:40551079;Gijsbrechtgaarde;Apeldoorn;9,2;8,0;5,9;0,8;5,0;0,3
NL:Q:40551080;Gijsbrechtgaarde;Apeldoorn;10,799999999999999;14,5;1,4;7,8;0,3;6,6
NL:Q:40551081;Welgelegenbrug;Apeldoorn;7,8;24,8;1,2;6,3;0,7;3,4
NL:Q:40551082;Welgelegenbrug;Apeldoorn;23,0;6,1000000000000005;6,0;2,3;4,1;1,3
NL:Q:40551084;Station;Apeldoorn;107,6;119,89999999999999;47,6;43,199999999999996;23,299999999999997;20,299999999999997
NL:Q:40551087;Apenheul;Apeldoorn;21,4;20,3;24,4;21,4;14,2;11,8
NL:Q:40551089;J. Fruytierschool;Apeldoorn;104,5;96,7;15,5;15,0;6,1;6,2
NL:Q:40551090;J. Fruytierschool;Apeldoorn;32,300000000000004;18,0;0,1;0,1;0,0;0,1
NL:Q:40551091;Wagenmakershoek;Apeldoorn;10,2;6,3;5,9;0,8;2,5;0,6
NL:Q:40551092;Wagenmakershoek;Apeldoorn;7,1;11,700000000000001;0,7;6,5;0,6;3,8
NL:Q:40551093;Glazeniershorst;Apeldoorn;30,2;9,3;25,4;1,5;15,1;0,8
NL:Q:40551094;Glazeniershorst;Apeldoorn;11,299999999999999;30,599999999999998;1,7;24,8;0,7;17,1
NL:Q:40551095;Laan van Erica;Apeldoorn;11,100000000000001;8,9;8,2;2,4;5,1;1,5
NL:Q:40551097;Laan van Erica;Apeldoorn;0,7;0,2;0,0;0,0;0,0;0,0
NL:Q:40551109;Balustrade;Apeldoorn;10,1;4,2;4,7;3,3;1,6;1,5
NL:Q:40551110;Hoofdstraat;Apeldoorn;127,2;9,9;69,8;2,1;40,2;0,6
NL:Q:40551111;Houttuinen-Noord;Apeldoorn;6,2;5,0;4,4;3,3;2,2;1,2
NL:Q:40551113;Belastingkantoor;Apeldoorn;4,4;89,0;0,6;15,6;0,3;10,2
NL:Q:40551115;Station;Apeldoorn;622,2;563,2;308,9;268,1;244,5;196,0
NL:Q:40551122;Station;Apeldoorn;289,7;214,1;192,3;168,2;128,9;107,8
NL:Q:40551123;Station;Apeldoorn;238,4;204,4;98,4;97,9;49,2;46,4
NL:Q:40551124;Bibliotheek;Apeldoorn;8,9;13,6;4,0;5,8;4,2;4,0
NL:Q:40551125;Bibliotheek;Apeldoorn;9,2;13,7;4,7;7,2;3,2;6,2
NL:Q:40551130;Station;Apeldoorn;210,1;237,6;28,9;27,0;13,7;13,0
NL:Q:40551133;Blekersweg;Apeldoorn;0,1;2,3;0,1;1,4;0,0;0,4
NL:Q:40551134;Blekersweg;Apeldoorn;3,0;0,2;2,2;0,1;0,6;0,0
NL:Q:40551135;Dianalaan;Apeldoorn;1,1;0,3;0,7;0,1;0,2;0,0
NL:Q:40551136;Dianalaan;Apeldoorn;0,2;1,3;0,1;1,2;0,0;0,3
NL:Q:40551137;Eburonenstraat;Apeldoorn;0,5;10,2;0,3;9,5;0,7;3,7
NL:Q:40551139;De Tol;Apeldoorn;17,9;3,1;11,2;0,7;8,0;0,5
NL:Q:40551140;De Tol;Apeldoorn;3,0;16,3;0,8;10,6;0,5;7,4
NL:Q:40551141;Georg Hegelstraat;Apeldoorn;49,2;0,9;34,2;0,2;22,2;0,2
NL:Q:40551142;Georg Hegelstraat;Apeldoorn;1,5;42,3;0,6;30,2;0,5;20,6
NL:Q:40551146;Burg. des Tombeplein;Apeldoorn;8,4;2,4;5,3;2,3;5,1;1,1
NL:Q:40551147;Burg. des Tombeplein;Apeldoorn;1,8;10,7;1,2;6,3;1,3;5,0
NL:Q:40551150;Belastingkantoor;Apeldoorn;77,9;0,5;15,9;0,2;9,4;0,2
NL:Q:40551154;Leienplein;Apeldoorn;13,8;18,5;14,2;21,2;5,6;7,7
NL:Q:40551156;Oranjerie;Apeldoorn;2,1;2,8;1,2;4,5;0,9;1,1
NL:Q:40551157;Oranjerie;Apeldoorn;2,1;4,2;3,4;5,5;0,9;2,5
NL:Q:40551158;Politiebureau;Apeldoorn;8,9;1,5;4,5;0,9;2,7;0,4
NL:Q:40551159;Politiebureau;Apeldoorn;1,8;9,6;1,5;6,3;0,8;3,6
NL:Q:40551166;Schuttersweg;Apeldoorn;18,9;0,4;9,0;0,2;5,9;0,1
NL:Q:40551167;Schuttersweg;Apeldoorn;0,4;17,6;0,1;11,0;0,1;6,2
NL:Q:40551174;Vlietweg;Apeldoorn;9,9;0,3;4,7;0,2;3,0;0,0
NL:Q:40551177;Imkersdreef;Apeldoorn;18,0;2,2;6,1;0,8;3,4;0,6
NL:Q:40551178;Imkersdreef;Apeldoorn;1,2;14,5;0,6;5,8;0,5;4,3
NL:Q:40551179;Hoenderparkweg;Apeldoorn;1,7;16,2;0,5;11,5;0,9;8,4
NL:Q:40551180;Hoenderparkweg;Apeldoorn;16,1;1,6;11,1;0,4;6,7;0,3
NL:Q:40551185;Het Schip;Apeldoorn;3,2;2,1;2,9;2,4;1,3;1,0
NL:Q:40551187;Het Firmament;Apeldoorn;6,6;2,5;2,8;1,3;0,9;1,1
NL:Q:40551189;Linie;Apeldoorn;10,1;1,2;7,8;0,7;2,4;0,1
NL:Q:40551190;Linie;Apeldoorn;2,2;12,7;2,0;14,0;0,5;4,7
NL:Q:40551191;Dennenkamp;Apeldoorn;16,9;1,2;4,7;0,1;2,3;0,1
NL:Q:40551192;Dennenkamp;Apeldoorn;1,8;14,9;0,2;4,8;0,2;2,7
NL:Q:40551195;Zonnewende;Apeldoorn;3,6;2,5;1,5;1,6;0,7;1,0
NL:Q:40551197;Top Naeffstraat;Apeldoorn;10,7;0,6;5,0;0,0;1,9;0,1
NL:Q:40551198;Top Naeffstraat;Apeldoorn;0,8;9,3;0,0;5,3;0,1;2,6
NL:Q:40551200;Ritbroekstraat;Apeldoorn;1,2;0,3;0,4;0,5;0,2;0,2
NL:Q:40551201;Ritbroekstraat;Apeldoorn;0,2;1,3;0,2;0,5;0,0;0,2
NL:Q:40551213;Mandala/Kazerne;Apeldoorn;6,6;45,8;5,2;30,5;3,0;28,3
NL:Q:40551218;Christiaan Geurtsweg;Apeldoorn;4,7;6,6;1,9;3,6;1,2;2,7
NL:Q:40551219;Christiaan Geurtsweg;Apeldoorn;7,5;8,0;3,9;4,1;3,4;3,2
NL:Q:40551226;Jean Monnetpark;Apeldoorn;11,8;6,2;3,5;2,9;3,6;2,1
NL:Q:40551227;Jean Monnetpark;Apeldoorn;6,4;18,7;2,5;5,5;2,2;4,4
NL:Q:40551229;Laan van Spitsbergen;Apeldoorn;8,4;40,8;3,5;24,4;3,8;20,1
NL:Q:40551234;Schumanpark;Apeldoorn;8,4;1,2;1,2;0,3;1,2;0,1
NL:Q:40551235;Schumanpark;Apeldoorn;1,2;10,9;0,2;1,8;0,5;1,3
NL:Q:40551238;Wkc De Mheen;Apeldoorn;1,5;23,2;1,5;19,9;0,7;11,8
NL:Q:40551239;Wkc De Mheen;Apeldoorn;19,0;1,1;20,0;0,5;11,4;0,4
NL:Q:40551240;Kruizemuntstraat;Apeldoorn;0,3;7,3;0,1;7,2;0,0;4,4
NL:Q:40551241;Kruizemuntstraat;Apeldoorn;6,9;0,3;5,8;0,1;3,8;0,0
NL:Q:40551246;Condorweg;Apeldoorn;0,7;1,6;0,4;1,0;0,3;0,5
NL:Q:40551247;Condorweg;Apeldoorn;0,6;2,3;0,1;0,5;0,0;0,3
NL:Q:40551253;Kooikersdreef;Apeldoorn;9,2;4,4;8,5;3,9;5,1;1,9
NL:Q:40551267;Salomonszegel;Apeldoorn;0,6;21,9;0,6;21,3;0,1;11,7
NL:Q:40551268;Salomonszegel;Apeldoorn;29,5;0,5;28,5;0,3;15,1;0,1
NL:Q:40551270;Schaperstraat;Apeldoorn;2,1;7,4;0,5;4,2;0,4;2,4
NL:Q:40551280;Schaperstraat;Apeldoorn;8,7;2,6;4,8;0,7;1,8;1,1
NL:Q:40551281;Vonderlaan;Apeldoorn;0,3;0,7;0,1;0,5;0,0;0,0
NL:Q:40551284;Zevenhuizenseweg;Apeldoorn;0,1;1,9;0,1;2,5;0,0;1,6
NL:Q:40551285;Zevenhuizenseweg;Apeldoorn;2,2;0,5;2,7;0,6;1,2;0,2
NL:Q:40551286;Zonnedauw;Apeldoorn;1,1;4,1;0,4;2,6;0,5;2,2
NL:Q:40551287;Zonnedauw;Apeldoorn;3,4;1,7;2,8;0,8;1,8;0,6
NL:Q:40551288;Wilhelminapark;Apeldoorn;0,4;1,4;0,2;1,3;0,0;0,4
NL:Q:40551290;Zwitsal;Apeldoorn;9,9;3,2;0,0;0,0;0,0;0,0
NL:Q:40551291;Zwitsal;Apeldoorn;1,6;9,5;0,0;0,0;0,0;0,0
NL:Q:40551293;Waltersingel;Apeldoorn;4,8;43,2;0,5;25,2;0,7;20,6
NL:Q:40551298;Ruimzichtlaan;Apeldoorn;1,2;0,2;0,0;0,0;0,0;0,0
NL:Q:40551299;Ruimzichtlaan;Apeldoorn;0,3;1,1;0,0;0,0;0,0;0,0
NL:Q:40551302;Prinsenweide;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551303;Prinsenweide;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551309;Lage Brink;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551311;Lage Kamp;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551312;Lage Kamp;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551315;Kathage;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551317;Johan Steenbergenstraat;Apeldoorn;0,2;1,3;0,0;0,0;0,0;0,0
NL:Q:40551318;Johan Steenbergenstraat;Apeldoorn;1,2;0,2;0,0;0,0;0,0;0,0
NL:Q:40551320;Jachtlaan;Apeldoorn;3,8;2,6;1,8;0,8;0,9;0,5
NL:Q:40551321;Hogekampweg;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551322;Hogekampweg;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:40551323;Hezeweg;Apeldoorn;0,3;1,2;0,0;0,0;0,0;0,0
NL:Q:40551324;Hezeweg;Apeldoorn;2,0;0,4;0,0;0,0;0,0;0,0
NL:Q:40551327;Staalweg;Apeldoorn;0,0;0,5;0,0;0,0;0,0;0,0
NL:Q:40551328;Staalweg;Apeldoorn;0,8;0,0;0,0;0,0;0,0;0,0
NL:Q:40551330;Erasmusstraat;Apeldoorn;82,3;67,8;0,0;0,0;0,0;0,0
NL:Q:40551331;Erasmusstraat;Apeldoorn;62,7;70,0;0,0;0,0;0,0;0,0
NL:Q:40551336;Einsteinlaan;Apeldoorn;2,7;0,4;0,0;0,0;0,0;0,0
NL:Q:40551337;Einsteinlaan;Apeldoorn;0,5;3,1;0,0;0,0;0,0;0,0
NL:Q:40551340;Curiestraat;Apeldoorn;6,9;3,3;0,0;0,0;0,0;0,0
NL:Q:40551341;Curiestraat;Apeldoorn;3,9;6,7;0,0;0,0;0,0;0,0
