STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
AH concessiegrns;;;0,0;0,0;0,0;0,0;0,0;0,0
DE:S:80000510;Markt;Elten;0,0;0,2;0,0;0,0;0,0;0,0
DE:S:80000530;Neustadt;Elten;0,0;0,0;0,0;0,0;0,0;0,0
DE:S:80000560;Hauberg;Elten;0,4;0,5;0,0;0,0;0,0;0,0
DE:S:80000570;Feldhausener Weg;Elten;0,0;0,1;0,0;0,0;0,0;0,0
Lw Busstation;;;inf;0,0;0,0;0,0;0,0;0,0
Mp Leonard;;;0,0;0,0;0,0;0,0;inf;0,0
NL:Q:61700310;;;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:16000010;Station;Meppel;87,4;83,0;15,9;12,2;0,0;0,0
NL:S:16000040;Ziekenhuis;Meppel;1,5;0,8;0,1;0,1;0,0;0,0
NL:S:16000260;Medisch Centrum;Meppel;0,3;0,4;0,0;0,0;0,0;0,0
NL:S:16000280;Gemeenteweg;Halfweg;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:16000600;Burg. Knopperslaan;Meppel;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:16000710;Steenwijkerstraatweg;Meppel;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:16000800;De Stouwe;Meppel;7,8;9,0;0,3;0,5;0,0;0,0
NL:S:16000880;Reestplantsoen;Meppel;1,2;1,0;0,1;0,2;0,0;0,0
NL:S:16000910;Leonard Springerlaan;Meppel;0,4;0,5;0,5;0,1;0,0;0,0
NL:S:16001010;Hugo de Grootstraat;Meppel;3,1;3,6;0,0;0,0;0,0;0,0
NL:S:16002610;Prinsengracht;Meppel;1,5;1,2;0,4;0,3;0,0;0,0
NL:S:16110060;Heerenweg;IJhorst;2,9;2,3;0,3;0,5;0,0;0,0
NL:S:16110081;Havixhorst;De Schiphorst;0,0;0,1;0,0;0,1;0,0;0,0
NL:S:16110090;Wiltenweg;De Wijk;0,0;0,6;0,0;0,0;0,0;0,0
NL:S:16110220;Willem Koopsweg;De Wolden;0,8;1,2;0,2;0,3;0,0;0,0
NL:S:16110230;Oosterakker;De Wijk;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:16110240;Verzorgingstehuis;De Wijk;1,4;0,6;0,7;0,2;0,0;0,0
NL:S:16110260;Sparrenlaan;IJhorst;0,8;0,6;0,1;0,1;0,0;0,0
NL:S:16180100;Vlakkenweg;Staphorst;1,1;1,8;0,1;0,2;0,0;0,0
NL:S:16180120;Geerligsland;Staphorst;1,6;2,1;0,1;0,1;0,0;0,0
NL:S:16180140;Jan Arendsland;Staphorst;2,1;2,6;0,3;0,3;0,0;0,0
NL:S:16180160;Snelweg;Staphorst;1,1;1,1;0,3;0,2;0,0;0,0
NL:S:16180180;Achthoevenweg;Staphorst;9,7;10,8;0,8;0,9;0,0;0,0
NL:S:16180200;Hoogeweg;Staphorst;16,1;12,8;1,8;1,8;0,0;0,0
NL:S:16180220;Bergerslag;Staphorst;19,2;17,0;2,8;2,3;0,0;0,0
NL:S:16180240;Gemeentehuis;Staphorst;19,0;18,9;2,5;2,1;0,0;0,0
NL:S:16180260;Lindenlaan;Staphorst;7,4;9,7;1,2;1,6;0,0;0,0
NL:S:16180280;Bejaardenhuis;Staphorst;3,8;2,9;0,8;0,8;0,0;0,0
NL:S:16180300;Prinses Beatrixstraat;Staphorst;5,6;5,2;1,6;1,2;0,0;0,0
NL:S:16180320;Boldewijnhuizen;Staphorst;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:16280100;Oostermenneweg;Rouveen;2,6;2,0;0,2;0,2;0,0;0,0
NL:S:16280120;Zuideindigerweg;Rouveen;3,2;2,7;0,2;0,2;0,0;0,0
NL:S:16280140;Stadsweg;Rouveen;0,2;0,4;0,1;0,0;0,0;0,0
NL:S:16280160;Oude Rijksweg 485;Rouveen;1,3;1,1;0,1;0,2;0,0;0,0
NL:S:16280180;Hervormde Kerk;Rouveen;22,1;20,0;3,2;2,6;0,0;0,0
NL:S:16280200;Oude Rijksweg 415;Rouveen;2,4;2,3;0,2;0,4;0,0;0,0
NL:S:16280220;Oud Gereformeerde Kerk;Rouveen;2,0;1,9;0,3;0,2;0,0;0,0
NL:S:16280240;Conradsweg;Rouveen;1,6;1,6;0,0;0,1;0,0;0,0
NL:S:16280260;Schoolwijksweg;Rouveen;1,9;2,3;0,1;0,1;0,0;0,0
NL:S:16280280;Dekkersweg;Rouveen;3,3;2,8;0,2;0,2;0,0;0,0
NL:S:16300010;Gemeentehuis;Steenwijk;9,700000000000001;19,0;0,4;0,4;0,4;0,5
NL:S:16300030;Vendelweg;Steenwijk;12,5;11,399999999999999;3,5;3,4;2,9;1,6
NL:S:16300050;Matthijs Kiersstraat;Steenwijk;9,7;10,299999999999999;3,0;3,7;2,0;1,4
NL:S:16301010;Station;Steenwijk;137,1;146,70000000000002;117,2;102,4;89,5;73,9
NL:S:16380100;Haersterbroekweg;Zwolle;1,1;2,3;0,2;0,2;0,0;0,0
NL:S:16380120;Steenwetering;Lichtmis;0,6;0,5;0,3;0,2;0,0;0,0
NL:S:16380140;Meeleweg;Lichtmis;0,6;0,8;0,1;0,1;0,0;0,0
NL:S:16380190;Busstation;Lichtmis;13,7;15,9;2,2;2,6;0,0;0,0
NL:S:16580010;Noordeinde;Zwolle;1,5;1,4;0,6;0,6;0,2;0,4
NL:S:16580030;Westeinde;Zwolle;2,5;2,7;0,6;0,5;0,3;0,4
NL:S:16580050;Markteweg;Zwolle;8,4;4,9;4,4;4,4;3,1;3,4
NL:S:16580070;Kleefstraat;Zwolle;33,1;20,4;4,1;4,7;1,1;2,7
NL:S:16680010;Dedemsweg;Ruitenveen;5,7;6,0;3,0;1,3;0,9;0,9
NL:S:16680030;Kuitermansweg;Ruitenveen;2,3;2,7;1,1;0,8;0,5;0,5
NL:S:16680050;Nieuwe Kreuleweg;Ruitenveen;1,2;1,3;1,3;1,1;0,2;0,4
NL:S:16680070;Hoevenweg;Ruitenveen;3,6;3,5;1,7;1,4;1,3;1,4
NL:S:16680090;Middenweg;Ruitenveen;0,9;1,0;0,3;0,3;0,4;0,2
NL:S:16680110;Nieuwendijk;Ruitenveen;1,5;1,5;1,0;1,1;0,3;0,3
NL:S:16780001;Schuilhut;Nieuwleusen;0,8;0,4;0,1;0,1;0,0;0,0
NL:S:16780010;De Vlijt;Nieuwleusen;5,2;4,8;1,2;1,0;1,2;1,0
NL:S:16780030;Oosterhulst;Nieuwleusen;1,8;2,7;0,2;0,6;0,2;0,4
NL:S:16780050;Den Hulst;Nieuwleusen;35,6;45,1;6,1;8,0;4,6;5,3
NL:S:16780070;Bejaardencentrum;Nieuwleusen;19,5;20,2;8,9;8,5;5,5;6,8
NL:S:16780080;Baron van Dedemstraat;Nieuwleusen;5,1;0,6;2,5;0,2;1,2;0,1
NL:S:16780090;Gereformeerde Kerk;Nieuwleusen;28,6;24,8;9,2;8,6;5,2;5,4
NL:S:16780110;Zwembad;Nieuwleusen;26,8;24,2;8,2;6,8;4,1;4,5
NL:S:16780130;Centrum;Nieuwleusen;52,2;53,1;24,1;19,3;14,5;11,8
NL:S:16780150;Westeinde;Nieuwleusen;15,2;14,2;4,7;3,6;3,4;3,3
NL:S:16780170;Bouwhuisweg;Nieuwleusen;6,9;6,8;2,9;2,0;1,2;1,4
NL:S:16780190;Molen;Nieuwleusen;4,5;5,1;1,5;1,8;1,5;1,5
NL:S:16780300;Grote Markt;Nieuwleusen;1,9;1,1;0,5;0,2;0,0;0,0
NL:S:16780560;Rollecater Brug;Nieuwleusen;2,7;3,1;0,0;0,0;0,0;0,0
NL:S:17000010;Station;Hoogeveen;100,0;89,9;18,8;16,9;11,2;14,6
NL:S:17000210;Buizerdlaan;Hoogeveen;20,6;20,7;3,6;2,8;2,7;1,9
NL:S:17000710;Mr. Cramerweg P+R;Hoogeveen;7,0;8,2;2,8;1,8;1,8;1,1
NL:S:17000760;Buitenvaart;Hoogeveen;0,2;0,0;0,0;0,0;0,0;0,0
NL:S:17001650;Willemskade;Hoogeveen;1,5;1,7;0,3;0,3;0,1;0,2
NL:S:17003020;Industrieweg;Hoogeveen;1,9;3,1;0,1;0,1;0,1;0,1
NL:S:17003040;Tamboerpassage;Hoogeveen;11,5;11,1;2,8;4,3;1,2;1,3
NL:S:17003120;Wolfsbosstraat;Hoogeveen;8,5;9,8;2,0;1,4;1,1;0,5
NL:S:17003140;Valkenlaan;Hoogeveen;4,6;6,1;0,8;0,9;0,4;0,2
NL:S:17003200;'t Haagje;Hoogeveen;14,7;15,5;2,8;3,0;1,6;1,4
NL:S:17190010;Buitenvaart;Hollandscheveld;3,5;4,3;0,1;0,4;0,1;0,1
NL:S:17190030;Opgaande 71;Hollandscheveld;1,0;0,9;0,1;0,2;0,0;0,1
NL:S:17190050;'t Hoekje;Hollandscheveld;14,5;14,3;1,2;1,5;0,6;0,8
NL:S:17190150;Carstensdijk;Zuideropgaande;3,4;3,9;0,4;0,5;0,2;0,3
NL:S:17190190;Schooldijkje;Zuideropgaande;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:17290010;Riegshoogtendijk;Kerkenveld;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:17290030;Gedempte Wijde Wijk;Kerkenveld;3,1;2,7;0,5;0,5;0,4;0,2
NL:S:17290050;Ritmeesterweg;Kerkenveld;0,5;0,6;0,2;0,1;0,1;0,1
NL:S:17290070;Riegshoogtendijk 3;Kerkenveld;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:17290090;Hoogeveenseweg 33;Kerkenveld;0,2;0,3;0,0;0,0;0,0;0,0
NL:S:17290110;Braambergerweg;Kerkenveld;1,2;1,2;0,2;0,2;0,1;0,0
NL:S:17290130;Hoogeveenseweg 11;Kerkenveld;0,2;0,4;0,1;0,2;0,1;0,1
NL:S:17350030;Riegshoogtendijk;Hollandscheveld;9,3;9,7;1,5;0,9;0,7;0,8
NL:S:17350050;Jan Wintersdijkje;Zuideropgaande;1,7;1,7;0,1;0,3;0,1;0,1
NL:S:17480030;Zwolseweg;Balkbrug;3,4;4,3;1,5;1,8;1,6;1,7
NL:S:17480050;d 'Olde Heerd;Balkbrug;10,0;8,9;3,5;2,9;2,6;2,6
NL:S:17480070;Zelhorstweg;Balkbrug;1,7;1,6;0,5;1,1;0,2;0,3
NL:S:17480090;Nieuweweg (Sluis 4);Balkbrug;4,0;3,7;1,2;1,2;1,2;1,5
NL:S:17481010;Ommerweg/Centrum;Balkbrug;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19000320;Trageldijk;Coevorden;1,0;0,9;0,0;0,0;0,0;0,0
NL:S:19001410;Station;Coevorden;17,9;17,6;0,0;0,0;0,0;0,0
NL:S:19180200;Scheidijk;De Krim;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19180220;Dommerskanaal;De Krim;1,2;0,8;0,0;0,0;0,0;0,0
NL:S:19180260;Nieuwlandseweg;De Krim;0,4;0,4;0,0;0,0;0,0;0,0
NL:S:19180280;N.H. Kerk;De Krim;5,1;4,2;0,0;0,0;0,0;0,0
NL:S:19180300;Horstra's Wijk;De Krim;3,8;2,9;0,0;0,0;0,0;0,0
NL:S:19180332;Horstra's Wijk/Marsstraat;De Krim;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:19180350;Marsstraat;De Krim;0,8;0,3;0,0;0,0;0,0;0,0
NL:S:19180450;Slagenweg/Lutteresweg;Ane;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:19180500;Hoofdweg;De Krim;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19280010;Molenweg;De Krim;0,3;0,3;0,0;0,0;0,0;0,0
NL:S:19280030;Coevorderweg 171;De Krim;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:19280050;Drukkerij Seinen;De Krim;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:19280070;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19380010;Schuineslootweg;Slagharen;12,6;12,5;0,7;1,7;1,2;1,1
NL:S:19380030;Herenstraat 108;Slagharen;0,5;1,1;0,1;0,3;0,0;0,1
NL:S:19380050;Witmanweg;Slagharen;3,1;5,3;0,3;0,6;0,3;0,4
NL:S:19380070;Vergouwlaan;Slagharen;30,2;23,8;3,7;2,7;2,3;1,6
NL:S:19380151;Centrum;Lutten;103,9;106,8;15,9;16,7;11,0;10,4
NL:S:19380191;Viaduct;Lutten;7,0;6,7;1,7;2,3;1,2;1,0
NL:S:19380280;Coevorderweg 89;Slagharen;0,3;0,5;0,0;0,0;0,0;0,0
NL:S:19380301;Centrum;Slagharen;31,8;34,6;7,2;8,6;4,2;4,1
NL:S:19380320;Attractiepark;Slagharen;26,1;26,7;20,0;19,6;21,3;13,6
NL:S:19380340;Dedemsvaartseweg 84;Lutten;0,7;0,5;0,1;0,1;0,1;0,0
NL:S:19380360;Coevorderweg;Lutten;0,2;0,2;0,0;0,1;0,0;0,0
NL:S:19380380;Tottenhamstraat/Proatkoele;Lutten;0,4;0,2;0,0;0,1;0,0;0,0
NL:S:19380400;Ongelukkige Wijk;Lutten;2,1;2,1;0,0;0,1;0,1;0,1
NL:S:19480010;Rheezerend 162;Dedemsvaart;1,1;0,8;0,1;0,1;0,2;0,1
NL:S:19480030;Rheezerend;Dedemsvaart;1,3;1,2;0,3;0,4;0,1;0,1
NL:S:19480050;Rheezerend 60;Dedemsvaart;0,5;0,6;0,3;0,2;0,1;0,0
NL:S:19480070;Industrieweg;Dedemsvaart;2,2;2,7;0,1;0,1;0,1;0,0
NL:S:19480090;Celsiusstraat;Dedemsvaart;3,4;3,3;0,5;0,3;0,1;0,0
NL:S:19480110;Van Haeringenstraat;Dedemsvaart;1,3;1,6;0,1;0,2;0,1;0,1
NL:S:19480130;De Magnolia;Dedemsvaart;32,5;30,8;7,7;6,8;6,1;4,6
NL:S:19480150;Hazelaar;Dedemsvaart;24,4;25,5;4,9;5,3;2,8;3,1
NL:S:19480170;Krikkenstraat;Dedemsvaart;9,8;11,8;1,8;2,9;1,2;1,5
NL:S:19480190;Haitjema;Dedemsvaart;34,1;33,6;10,3;8,8;6,8;5,1
NL:S:19480230;Adelaarweg;Dedemsvaart;48,8;45,2;8,3;8,0;6,2;4,6
NL:S:19480250;Sportlaan;Dedemsvaart;21,9;24,5;4,2;5,1;3,2;3,9
NL:S:19480280;Busstation;Dedemsvaart;71,5;70,9;14,2;12,0;12,9;9,9
NL:S:19480300;Hoofdvaart 115;Dedemsvaart;2,0;1,8;0,3;0,7;0,3;0,3
NL:S:19480320;Hoofdvaart 207;Dedemsvaart;1,5;1,6;0,3;0,5;0,3;0,3
NL:S:19480340;Het Rak;Dedemsvaart;2,1;1,8;0,2;0,1;0,1;0,2
NL:S:19480360;De Pol;Dedemsvaart;2,3;2,1;0,5;0,4;0,5;0,6
NL:S:19481990;Zwiersstraat;Dedemsvaart;0,5;0,7;0,0;0,0;0,0;0,0
NL:S:19580000;Station;Gramsbergen;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:19580040;Aner Molen;Ane;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19580060;De Viersprong;Ane;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19580080;Slagenweg/Haarweg;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19580100;Slagenweg/Schansweg;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:23745500;Techum;Leeuwarden;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:24350010;Spin;De Blesse;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:24350030;Bovenweg;De Blesse;0,7999999999999999;0,7;0,0;0,0;0,0;0,0
NL:S:24350050;Friese Veldweg;De Blesse;0,7;0,9;0,0;0,0;0,0;0,0
NL:S:24350070;Lagebroekweg;Blesdijke;1,5;1,3;0,0;0,0;0,0;0,0
NL:S:24350600;Noord;De Blesse;8,700000000000001;11,3;0,0;0,0;0,0;0,0
NL:S:24450030;Marijenkampen;Marijenkampen;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:24450050;Eikenlaan;Willemsoord;0,30000000000000004;0,4;0,0;0,0;0,0;0,0
NL:S:24451400;'t Centrum;Steenwijkerwold;7,8999999999999995;6,8999999999999995;0,0;0,0;0,0;0,0
NL:S:24451800;Willemsoord;Willemsoord;4,5;4,2;0,0;0,0;0,0;0,0
NL:S:24510020;Frieseweg;Oldemarkt;10,6;10,6;0,0;0,0;0,0;0,0
NL:S:24510040;Koningin Julianaweg;Oldemarkt;9,6;7,3999999999999995;0,0;0,0;0,0;0,0
NL:S:24510060;Parochiehuis;Oldemarkt;7,4;6,7;0,0;0,0;0,0;0,0
NL:S:24510070;Kruisstraat;Oldemarkt;4,6;4,0;0,0;0,0;0,0;0,0
NL:S:24510090;De Boterberg;Oldemarkt;1,2000000000000002;1,1;0,0;0,0;0,0;0,0
NL:S:24550030;Zuidveen;Zuidveen;4,1000000000000005;4,3;0,7;2,1;1,0;0,5
NL:S:24550050;Groot Verlaat;Steenwijk;4,4;5,1;0,5;0,7;0,5;0,3
NL:S:24550160;Dolderbrug;Steenwijk;1,1;1,6;0,0;0,0;0,0;0,0
NL:S:24552310;Gemeentewerken;Tuk;1,8;1,7;0,0;0,0;0,0;0,0
NL:S:24552330;Oldemarktseweg;Tuk;1,3;1,1;0,0;0,0;0,0;0,0
NL:S:24552350;Watertoren;Thij;0,3;0,6000000000000001;0,0;0,0;0,0;0,0
NL:S:24552370;Thij;Thij;0,4;0,2;0,0;0,0;0,0;0,0
NL:S:24590100;Burchtstraat;Kuinre;16,6;8,2;0,0;0,0;0,0;0,0
NL:S:24610010;Venebosweg;Ossenzijl;0,8999999999999999;1,6;0,0;0,0;0,0;0,0
NL:S:24610030;Kloosterdijk;Ossenzijl;0,2;0,5;0,0;0,0;0,0;0,0
NL:S:24620010;Busstation;Lemmer;20,8;21,0;0,0;0,0;0,0;0,0
NL:S:24620110;Lemsterweg;Rutten;0,9;1,0;0,0;0,0;0,0;0,0
NL:S:24620130;Houtmolen;Lemmer;4,4;5,0;0,0;0,0;0,0;0,0
NL:S:24680010;Uiterdijkenweg;Luttelgeest;0,30000000000000004;0,6000000000000001;0,0;0,0;0,0;0,0
NL:S:24720010;Lemsterpoort;Rutten;18,9;17,3;0,0;0,0;0,0;0,0
NL:S:24720090;Noordermeerweg;Rutten;0,3;0,4;0,0;0,0;0,0;0,0
NL:S:24820030;Wrakkenpad;Creil;2,0;1,7;0,0;0,0;0,0;0,0
NL:S:24820050;IJzerpad;Rutten;0,9;1,0;0,0;0,0;0,0;0,0
NL:S:24820090;Creil;Creil;33,8;30,4;0,0;0,0;0,0;0,0
NL:S:24920030;Weg van Ongenade;Espel;0,1;0,3;0,0;0,0;0,0;0,0
NL:S:24920050;Onderduikerspad;Espel;1,5;1,5;0,0;0,0;0,0;0,0
NL:S:24920070;Noordermiddenweg;Espel;0,7;1,1;0,0;0,0;0,0;0,0
NL:S:24920080;Espelerweg;Emmeloord;0,4;0,7;0,0;0,0;0,0;0,0
NL:S:24920110;Espel;Espel;13,2;12,7;0,0;0,0;0,0;0,0
NL:S:24920130;Klutenpad;Creil;1,1;1,1;0,0;0,0;0,0;0,0
NL:S:25000010;Kettingstraat;Emmeloord;25,599999999999998;46,0;6,0;12,5;1,8;2,9000000000000004
NL:S:25000030;Lange Dreef;Emmeloord;5,7;7,699999999999999;2,6;4,8;0,9;1,7
NL:S:25000050;Bunschotenlaan;Emmeloord;22,5;28,3;5,3;7,3;6,8;4,5
NL:S:25000070;Emmeloord - Oost;Emmeloord;5,0;6,300000000000001;0,30000000000000004;0,7;0,1;0,2
NL:S:25000100;Diemenlaan;Emmeloord;27,2;27,5;7,0;8,1;4,9;3,2
NL:S:25000130;Ecopark;Emmeloord;2,5;3,5;0,2;0,30000000000000004;0,2;0,2
NL:S:25000160;Ondernemersweg;Emmeloord;1,8;3,1;0,0;0,0;0,0;0,0
NL:S:25000180;Produktieweg;Emmeloord;2,5;3,7;0,0;0,0;0,0;0,0
NL:S:25000210;Zuyderzee College;Emmeloord;24,2;31,4;8,1;10,2;4,5;6,0
NL:S:25000410;Begraafplaats;Emmeloord;26,4;34,800000000000004;0,0;0,0;0,0;0,0
NL:S:25000430;Dr. W.M. Verhaarlaan;Emmeloord;0,8;0,7;0,0;0,0;0,0;0,0
NL:S:25000470;Nieuwlandenlaan;Emmeloord;1,7;2,1;0,0;0,0;0,0;0,0
NL:S:25000500;Medisch Centrum;Emmeloord;77,0;82,1;15,7;15,200000000000001;6,699999999999999;6,9
NL:S:25000600;Antonius Ziekenhuis;Emmeloord;102,6;91,2;31,5;28,7;16,200000000000003;15,5
NL:S:25000700;Urkerweg 18;Emmeloord;0,5;0,5;0,1;0,30000000000000004;0,0;0,0
NL:S:25001400;Smeden;Emmeloord;11,8;24,6;5,0;11,4;3,3;4,7
NL:S:25005010;Busstation;Emmeloord;1207,1;1221,4;294,5;319,3;220,5;188,9
NL:S:25060010;Brink;Luttelgeest;8,5;7,5;0,0;0,0;0,0;0,0
NL:S:25060030;Luttelgeesterweg;Luttelgeest;0,0;0,3;0,0;0,0;0,0;0,0
NL:S:25060050;Lindeweg;Luttelgeest;0,7;0,1;0,0;0,0;0,0;0,0
NL:S:25060070;Orchideeenhoeve;Luttelgeest;1,8;2,8;0,0;0,0;0,0;0,0
NL:S:25060090;Oosterringweg;Luttelgeest;26,5;18,6;0,0;0,0;0,0;0,0
NL:S:25060110;Schansweg;Luttelgeest;0,30000000000000004;0,4;0,0;0,0;0,0;0,0
NL:S:25070010;Luttelgeesterweg;Marknesse;2,7;2,5;0,7;0,8;0,6000000000000001;0,4
NL:S:25070030;H.D. Louwes Hoeve;Emmeloord;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:25070050;Lindeweg;Emmeloord;0,8999999999999999;0,8999999999999999;0,7;0,9;0,7;0,6000000000000001
NL:S:25130100;Sloefweg;Ens;3,5;4,0;2,9;2,5;1,0;1,1
NL:S:25130200;Bomenweg;Emmeloord;2,1;2,2;1,1;0,9;0,9;1,1
NL:S:25130300;Kleiweg;Emmeloord;1,7000000000000002;2,8;0,5;0,9;1,0;0,30000000000000004
NL:S:25140100;Schaftweg/Nagelerweg;Emmeloord;0,4;0,7;0,0;0,0;0,0;0,0
NL:S:25140300;Johannes Postweg;Nagele;0,2;0,3;0,0;0,0;0,0;0,0
NL:S:25150100;Urkerweg 34;Tollebeek;0,3;0,6;0,2;0,2;0,0;0,0
NL:S:25150200;Sint Hubertusplaats;Tollebeek;59,099999999999994;60,599999999999994;18,5;18,3;0,0;0,0
NL:S:25150300;Urkerweg 46;Tollebeek;0,2;0,30000000000000004;0,1;0,1;0,0;0,0
NL:S:25150400;Urkerdwarspad;Urk;1,3;1,3;0,30000000000000004;0,30000000000000004;0,0;0,0
NL:S:25170030;Zwembad Voorst;Kraggenburg;1,5;1,0;1,3;0,5;0,7;0,30000000000000004
NL:S:25170050;Picknickplaats;Kraggenburg;1,9;1,6;0,6000000000000001;0,7;0,30000000000000004;0,1
NL:S:25170070;Mammouthweg;Kraggenburg;0,6;0,6;0,2;0,3;0,30000000000000004;0,2
NL:S:25170090;Leemringweg/Sloefweg;Marknesse;1,1;1,1;0,4;0,30000000000000004;0,2;0,1
NL:S:25170110;Boslaan;Marknesse;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:25170211;Busstation;Marknesse;181,4;185,1;20,299999999999997;21,1;11,600000000000001;12,299999999999999
NL:S:25170230;Breestraat;Marknesse;41,4;47,1;13,399999999999999;23,4;7,8;10,5
NL:S:25170250;Netl;Kraggenburg;2,7;3,9;2,7;3,4000000000000004;3,7;2,8
NL:S:25180010;Busstation;Blokzijl;69,0;33,2;0,0;0,0;0,0;0,0
NL:S:25180030;Uiterdijkenweg;Marknesse;3,1;3,0;0,0;0,0;0,0;0,0
NL:S:25180050;Steenwijkerdwarsweg;Marknesse;2,7;2,9000000000000004;0,0;0,0;0,0;0,0
NL:S:25230030;Ens;Ens;120,3;114,39999999999999;37,9;33,9;24,799999999999997;17,1
NL:S:25240010;Domineesweg;Nagele;40,5;44,9;7,7;10,1;9,5;6,7
NL:S:25240150;Professor Brandsmaw.;Nagele;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:25240800;Nagele;Nagele;25,1;21,6;0,0;0,0;0,0;0,0
NL:S:25250010;Singel;Urk;55,0;43,5;20,3;14,8;0,0;0,0
NL:S:25250100;Urkerweg 60;Urk;3,0;3,9000000000000004;0,6;0,6;0,0;0,0
NL:S:25250210;Ransuil;Urk;85,69999999999999;98,2;13,1;12,6;0,0;0,0
NL:S:25250230;Winkelcentrum;Urk;117,69999999999999;115,6;22,299999999999997;18,4;0,0;0,0
NL:S:25250270;Vlaak;Urk;50,4;72,4;5,1;9,1;0,0;0,0
NL:S:25250300;Rotholm;Urk;59,7;47,4;11,6;5,4;0,0;0,0
NL:S:25250850;Lange Dam;Urk;47,8;58,2;4,7;7,4;0,0;0,0
NL:S:25250950;De Noord;Urk;26,3;36,0;6,0;7,3;0,0;0,0
NL:S:25251000;Gemeentehuis;Urk;67,0;68,2;9,6;11,600000000000001;0,0;0,0
NL:S:25251510;Marsdiep;Urk;0,6;0,5;0,0;0,0;0,0;0,0
NL:S:25251530;Griend;Urk;2,9;2,2;0,0;0,0;0,0;0,0
NL:S:25251570;Keteldiep;Urk;0,6;0,5;0,0;0,0;0,0;0,0
NL:S:25270010;Clarenberglaan;Vollenhove;192,2;104,3;51,4;22,6;30,6;12,5
NL:S:25270030;Kraggenburg;Kraggenburg;28,0;30,299999999999997;8,5;9,1;5,0;6,300000000000001
NL:S:25270110;Vollenhoverweg/NOP;Marknesse;0,4;0,7;0,4;0,6000000000000001;0,1;0,30000000000000004
NL:S:25270130;Repelweg;Marknesse;0,30000000000000004;0,5;0,1;0,2;0,1;0,0
NL:S:25270150;Voorsterweg;Marknesse;2,8;3,3;0,8999999999999999;0,8999999999999999;1,0;0,7
NL:S:25270170;Voorstersluis;Marknesse;0,4;0,30000000000000004;0,2;0,2;0,2;0,1
NL:S:25270190;Paardenweg;Kraggenburg;4,6000000000000005;2,4;1,3;0,2;0,6;0,2
NL:S:25280010;Boomkwekerij;Scheerwolde;5,6000000000000005;5,7;0,0;0,0;0,0;0,0
NL:S:25280050;Beenderribben;Wetering;1,4;1,3;0,0;0,0;0,0;0,0
NL:S:25280070;Wetering;Wetering;1,5;1,6;0,0;0,0;0,0;0,0
NL:S:25280090;Veldhuisweg;Baarlo;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:25330300;Zwartemeerweg;Ens;10,8;6,3;9,0;4,8;3,2;1,7
NL:S:25350010;Markeweg;Blesdijke;2,4;2,3;0,0;0,0;0,0;0,0
NL:S:25350030;Dalhoeve;Blesdijke;0,6;0,7;0,0;0,0;0,0;0,0
NL:S:25370010;Heetveld;Heetveld;3,8;4,6000000000000005;0,4;1,4;1,0;0,7
NL:S:25370070;Prot Chr Basisschool;Heetveld;4,6000000000000005;4,1;1,3;1,2000000000000002;0,6;0,4
NL:S:25380010;Jan van Nassauweg;Scheerwolde;3,1;2,5;0,0;0,0;0,0;0,0
NL:S:25380030;Smalleweg;Scheerwolde;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:25430010;Noorderrandweg;Kampereiland;2,3;2,9;0,2;0,3;0,30000000000000004;0,3
NL:S:25430030;Rechterveldweg;Kampereiland;4,2;4,2;2,5;1,6;1,2000000000000002;2,1
NL:S:25430050;Natuurbad Seveningen;Kampereiland;0,6;0,7999999999999999;0,6000000000000001;0,4;0,5;0,2
