STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:40320130;0.7;2.3000000000000003;0.0;0.0;0.0;0.0;Nachtegaalstraat;Heteren;180429.0;440677.0
NL:S:40320160;6.699999999999999;12.6;2.7;6.9;1.2;4.4;Elzenpas;Heteren;179932.5;440608.5
NL:S:40320210;25.5;32.7;11.1;17.1;8.3;12.2;Beemdhof;Heteren;180408.0;441288.5
NL:S:40320240;6.2;0.3;2.9;0.1;2.1;0.1;Schaapsakker;Heteren;180436.5;441029.5
NL:S:40320320;3.8;2.1;0.0;0.0;0.0;0.0;Schoutenkamp;Heteren;179935.0;441337.0
NL:S:40320360;11.7;12.9;5.8;6.5;3.9;4.2;Heetveld;Heteren;179590.0;440924.0
NL:S:40320380;19.0;6.1;9.3;2.7;4.6;1.7;Onze Lieve Vrouwestraat;Heteren;179592.0;441186.0
NL:S:40320390;47.3;29.8;14.3;11.2;5.3;3.5;Polderstraat;Heteren;180476.0;440593.0
NL:S:40321330;1.5;2.2;0.9;1.2;0.6;0.7;Uilenburgsestraat;Heteren;182071.5;440526.0
NL:S:40321350;31.2;45.9;17.4;34.2;2.6;15.0;Achterstraat/PvMG;Heteren;180693.5;440590.5
NL:S:40344001;16.2;17.6;6.9;8.3;5.9;6.4;Apeldoornseweg;'s Heeren Loo;178386.5;455921.5
NL:S:40351001;5.3;6.0;5.7;5.9;4.5;3.5;Stoppelbergweg;Beekbergen;194208.5;461540.0
NL:S:40351003;0.9;1.4;1.2;1.6;0.3;0.3;Vossenfarm;Beekbergen;194300.5;462235.5
NL:S:40351006;2.9;4.3;2.1;2.7;1.5;2.0;Berg en Dalweg;Beekbergen;194173.0;462896.0
NL:S:40360001;6.4;7.7;3.4;4.3;4.3;2.6;'t Lage Veld;Otterlo;181642.5;455707.5
NL:S:40360003;11.7;12.6;6.3;6.9;7.4;6.7;De Zanding;Otterlo;181515.5;456159.0
NL:S:40360005;8.8;10.7;4.7;5.9;4.3;4.6;Onderlangs;Otterlo;181385.0;456642.0
NL:S:40360007;8.9;8.2;8.8;7.6;5.9;3.5;Centrum;Otterlo;181357.5;457125.5
NL:S:40360009;126.1;126.1;102.0;100.0;77.4;69.2;Rotonde;Otterlo;181190.8;457344.8
NL:S:40360019;0.5;0.8;0.9;1.5;0.7;1.0;Sterrenberg;Otterlo;181810.5;457173.0
NL:S:40361002;0.0;0.0;0.0;0.0;0.0;0.0;Museum Schietkamp;Harskamp;180506.0;459501.5
NL:S:40362008;2.1;3.1;5.0;7.7;3.9;4.8;Ingang Otterlo;De Hoge Veluwe;182382.5;457264.0
NL:S:40374001;19.2;19.8;25.8;27.6;18.3;16.4;Centrum;Hoenderloo;188465.5;458973.0
NL:S:40374005;4.1;4.7;4.6;4.8;3.9;2.7;Krimweg Dorp;Hoenderloo;189091.0;459097.0
NL:S:40374011;7.9;6.9;4.8;4.5;3.5;4.4;Hoenderloo Groep;Hoenderloo;188365.0;459575.0
NL:S:40374013;9.4;10.9;7.8;9.8;7.4;6.1;Miggelenbergweg;Hoenderloo;189703.0;459502.5
NL:S:40400060;34.5;29.3;15.0;6.3;8.4;6.7;Costerweg;Wageningen;173505.0;442219.5
NL:S:40400080;45.400000000000006;42.400000000000006;38.3;32.099999999999994;21.1;35.8;Arboretumlaan;Wageningen;174690.0;442460.7
NL:S:40400100;38.7;42.2;34.4;29.0;21.9;42.9;Diedenweg;Wageningen;175306.0;442580.5
NL:S:40400170;31.5;35.7;22.8;29.8;18.4;23.2;Wageningse Berg;Wageningen;176256.5;442304.0
NL:S:40402017;8.0;8.2;4.7;6.8;3.6;4.9;Bosweg;Bennekom;174944.0;445090.5
NL:S:40405000;1057.6;957.6999999999999;878.5;690.2;518.6;767.0;Busstation;Wageningen;174221.0;442364.2
NL:S:40406007;27.3;21.1;24.1;15.7;11.9;14.0;Dolderstraat;Wageningen;174511.0;443278.0
NL:S:40406009;80.7;63.5;84.2;57.5;41.6;62.1;Nobelweg;Wageningen;174921.0;443498.5
NL:S:40406011;15.6;12.7;15.5;11.7;6.8;8.5;Mansholtlaan;Wageningen;174829.0;443731.0
NL:S:40406013;6.4;6.8;7.1;6.9;3.5;3.2;Buissteeg;Wageningen;175028.5;444423.0
NL:S:40406019;286.2;276.5;214.7;178.1;128.5;309.8;Haagsteeg;Wageningen;173376.5;442461.5
NL:S:40406021;119.2;114.3;84.2;75.3;59.3;104.2;Business- en Science Park;Wageningen;173093.5;443001.0
NL:S:40406023;56.8;68.1;63.7;57.0;33.3;68.9;Dijkgraaf;Wageningen;173535.5;443506.0
NL:S:40406025;70.9;75.9;97.2;82.4;48.1;83.4;Bornsesteeg;Wageningen;174077.0;443624.0
NL:S:40406027;80.3;81.3;58.6;64.7;45.4;99.6;Hoevestein;Wageningen;174565.0;443656.5
NL:S:40406029;191.8;227.4;36.2;37.8;23.4;42.1;Campus/Atlas;Wageningen;174346.5;444459.5
NL:S:40406051;23.4;19.3;23.8;15.9;11.6;16.3;Geertjesweg;Wageningen;174602.0;442843.0
NL:S:40407021;84.8;65.2;46.0;39.0;36.7;68.3;Mondriaanlaan;Wageningen;173455.5;443661.5
NL:S:40407023;220.0;194.4;71.0;73.5;48.8;108.2;Campus/Forum;Wageningen;173979.5;443952.5
NL:S:40410030;0.7;0.9;0.0;0.0;0.0;0.0;Oranje Nassau's Oord;Wageningen;177702.0;443076.5
NL:S:40410050;0.5;0.3;0.0;0.0;0.0;0.0;Begraafplaats;Wageningen;177971.0;443705.0
NL:S:40420030;0.0;0.1;0.0;0.0;0.0;0.0;Nijburgsestraat;Randwijk;178237.0;440534.5
NL:S:40420050;0.0;0.0;0.0;0.0;0.0;0.0;Bredeweg;Randwijk;177607.0;440036.5
NL:S:40420070;1.0;0.8;0.0;0.0;0.1;0.0;Prins Bernhardstraat;Randwijk;177069.5;440364.0
NL:S:40420090;0.1;0.1;0.0;0.0;0.0;0.0;NUON huisje;Randwijk;176739.5;440506.0
NL:S:40420130;0.1;0.2;0.0;0.0;0.0;0.0;Kerk;Indoornik;177396.5;439395.0
NL:S:40432001;10.4;12.0;5.800000000000001;5.8;2.3;3.5;De Harmonie;Laag-Soeren;202168.0;455301.0
NL:S:40433002;0.8999999999999999;2.2;0.8999999999999999;1.2;0.5;1.0;'t Veentje;Eerbeek;201553.0;455857.0
NL:S:40441001;1.6;2.2;0.8;1.4;0.2;0.6;Harderwijkerweg;Loenen;199217.0;458077.0
NL:S:40441003;3.6;4.5;2.7;3.5;1.2;1.1;Bergakkerweg;Loenen;198646.5;458298.0
NL:S:40441005;8.9;10.1;5.9;6.4;2.3;2.2;Bruisbeek;Loenen;198169.5;458861.0
NL:S:40441007;8.399999999999999;10.5;5.2;5.6;2.0;2.0;Leeuwenbergweg;Loenen;198160.5;459184.5
NL:S:40441009;8.9;10.1;8.8;9.0;4.1;2.9;Hoge Bergweg;Loenen;197007.0;460851.0
NL:S:40441011;0.2;0.0;0.0;0.0;0.0;0.0;Hoofdweg;Lieren;199619.0;461092.0
NL:S:40441014;0.2;0.4;0.0;0.0;0.0;0.0;Voorsterweg;Lieren;199808.0;460785.0
NL:S:40451007;22.9;25.9;18.2;20.5;13.8;13.4;De Smittenberg;Beekbergen;194178.5;463633.0
NL:S:40451009;23.6;23.0;14.6;15.2;8.799999999999999;8.5;Hagenbrug;Beekbergen;194304.5;464107.5
NL:S:40451013;2.6;3.1;2.8;3.9000000000000004;2.2;1.6;De Wipselberg;Beekbergen;195967.0;461889.5
NL:S:40451015;3.6;3.9;5.8;5.199999999999999;1.4;1.4;Hulleweg;Beekbergen;195328.0;462593.0
NL:S:40451017;3.9;4.8;2.4;3.1;0.9;1.3;Zonnehuis;Beekbergen;194765.5;463500.0
NL:S:40451019;8.1;6.1000000000000005;7.8999999999999995;5.8;1.5;1.5;Kerkweg;Beekbergen;194448.0;463624.5
NL:S:40451021;3.4;2.9000000000000004;2.0;2.8000000000000003;0.5;0.6;Koningsweg;Beekbergen;194852.0;463194.0
NL:S:40451034;23.6;29.400000000000002;5.6;6.1000000000000005;3.0;3.4;Laan van Westenenk;Apeldoorn;194319.5;465912.0
NL:S:40451075;27.099999999999998;27.0;13.7;14.0;9.2;9.7;Kapelmeestershoeve;Apeldoorn;197361.5;466906.5
NL:S:40451077;84.1;79.6;52.0;47.1;28.1;27.3;De Eglantier;Apeldoorn;197348.0;467749.0
NL:S:40451096;17.1;18.5;7.4;9.0;5.2;6.6;Laan van Erica;Apeldoorn;196724.3;468392.7
NL:S:40451097;0.0;0.2;0.0;0.0;0.0;0.1;Jaromirgaarde;Apeldoorn;196930.5;468297.0
NL:S:40451099;18.0;18.1;7.4;8.5;5.9;6.4;Rademakersdonk;Apeldoorn;197146.5;467950.5
NL:S:40451101;18.0;19.6;8.0;9.2;4.0;5.3;Valkeniersdonk;Apeldoorn;197601.5;467558.5
NL:S:40451103;16.1;14.1;7.4;3.6;4.9;2.3;Turfstekershoeve;Apeldoorn;197747.0;467162.0
NL:S:40451105;16.900000000000002;18.8;0.0;0.0;0.0;0.0;Landdrostlaan;Apeldoorn;197226.5;466687.0
NL:S:40451143;0.4;0.0;0.0;0.0;0.0;0.0;Soldeniersveld;Apeldoorn;196961.5;466605.5
NL:S:40451181;12.9;13.1;6.6;6.9;4.9;4.6;Ferguutgaarde;Apeldoorn;196617.0;467444.0
NL:S:40451182;25.7;28.9;6.5;10.6;4.7;8.0;De Heemgaard;Apeldoorn;196996.0;467266.5
NL:S:40451252;8.5;9.2;8.2;8.5;3.5;4.1;Kooikersdreef;Apeldoorn;196260.5;467903.0
NL:S:40451259;14.1;13.5;3.7;7.2;2.1;3.8;Parlevinkershoeve;Apeldoorn;197724.0;467013.0
NL:S:40451333;9.7;12.6;0.0;0.0;0.0;0.0;Ekro;Apeldoorn;195102.0;465831.0
NL:S:40451351;9.1;5.9;6.2;4.0;3.2;2.3;Eglantierlaan;Apeldoorn;197081.0;467122.0
NL:S:40451402;0.3;0.1;0.0;0.0;0.0;0.0;Veldbrugweg;Lieren;195920.0;464122.5
NL:S:40451404;0.2;0.1;0.0;0.0;0.0;0.0;Tullekensmolenweg;Lieren;196196.0;463927.5
NL:S:40451406;0.1;0.1;0.0;0.0;0.0;0.0;Molenberg;Lieren;196435.5;463801.0
NL:S:40451408;0.3;0.2;0.0;0.0;0.0;0.0;Dorpshuis;Oosterhuizen;197302.0;463433.0
NL:S:40451412;0.0;0.0;0.0;0.0;0.0;0.0;Wittekruisweg;Oosterhuizen;197414.0;463283.0
NL:S:40451414;0.1;0.0;0.0;0.0;0.0;0.0;Vinkenkamp;Oosterhuizen;198441.5;462884.5
NL:S:40451416;0.1;0.1;0.0;0.0;0.0;0.0;Veendijk;Oosterhuizen;199137.5;462862.0
NL:S:40451418;0.0;0.0;0.0;0.0;0.0;0.0;Camping Bosgraaf;Oosterhuizen;199436.0;462075.0
NL:S:40451459;0.1;0.0;0.0;0.0;0.0;0.0;Achterste Kerkweg;Oosterhuizen;197503.0;463519.0
NL:S:40451461;0.7;0.5;0.0;0.0;0.0;0.0;Wilmersdorf;Apeldoorn;196541.0;466214.5
NL:S:40451501;36.6;33.0;8.6;10.1;5.3;4.9;Laan van Malkenschoten;Apeldoorn;194319.0;465732.5
NL:S:40459001;0.2;0.0;0.0;0.0;0.0;0.0;Aventurijn;Loenen;199500.0;460657.0
NL:S:40461003;0.3;0.2;0.0;0.0;0.0;0.0;Centrum;Harskamp;180238.5;459952.0
NL:S:40461005;1.7;1.5;0.0;0.0;0.0;0.0;De Spil;Harskamp;179945.5;460387.0
NL:S:40461007;11.5;9.700000000000001;3.2;3.3;1.9;1.7;Kraatsweg;Harskamp;179869.0;460636.5
NL:S:40461009;2.1;2.1999999999999997;0.7;0.8;0.7;0.7;Radioweg;Harskamp;179714.5;461116.5
NL:S:40461011;0.8;0.7999999999999999;0.3;0.2;0.0;0.1;Kraaikamperweg;Harskamp;179145.0;461945.5
NL:S:40461013;2.8000000000000003;2.7;1.3;1.4;1.8;1.1;Hoog Buurloseweg;Harskamp;178922.5;462183.0
NL:S:40461015;6.300000000000001;6.0;0.9;0.8;0.5;0.4;Westenengerdijk;Harskamp;178166.0;459556.5
NL:S:40461017;11.2;10.799999999999999;6.0;6.4;3.7;2.5;Harscamp;Harskamp;179751.5;460248.0
NL:S:40463001;0.4;0.5;0.1;0.3;0.0;0.1;Hazendonkweg;Stroe;178375.5;462659.5
NL:S:40463004;3.0999999999999996;3.0;0.4;0.8;0.7;0.7;Heetweg;Stroe;177498.0;463411.5
NL:S:40471131;0.4;0.1;0.0;0.0;0.0;0.0;De Ugchelse Kei;Apeldoorn;192544.0;466459.0
NL:S:40471152;12.3;10.2;7.2;5.1;5.1;3.9;Randerode;Apeldoorn;193495.0;465877.0
NL:S:40471170;6.1;7.0;3.6;3.3;1.7;2.0;Middachten;Apeldoorn;193615.0;466651.5
NL:S:40471175;8.4;7.3;3.3;3.0;2.8;1.6;Vlietweg;Apeldoorn;193548.5;467076.5
NL:S:40471228;30.7;31.5;18.5;20.0;13.7;14.4;Laan van Spitsbergen;Apeldoorn;192603.0;467414.5
NL:S:40471295;0.1;0.0;0.0;0.0;0.0;0.0;Ugchelsegrensweg;Ugchelen;192878.0;466675.0
NL:S:40471300;0.0;0.3;0.0;0.0;0.0;0.0;Markendoel;Ugchelen;192964.0;466553.0
NL:S:40471301;0.1;0.1;0.0;0.0;0.0;0.0;Richtersweg;Apeldoorn;192895.0;466499.0
NL:S:40471327;0.4;0.2;0.0;0.0;0.0;0.0;G.P. Duuringlaan;Apeldoorn;192419.0;466183.0
NL:S:40471349;1.4;8.9;1.3;4.5;0.8;2.3;Molecatenlaan;Apeldoorn;193232.0;466155.0
NL:S:40471434;0.1;0.2;0.0;0.0;0.0;0.0;Heidehof;Apeldoorn;192280.0;465842.0
NL:S:40471463;5.8;6.8;2.2;3.5;1.6;1.8;Hoog Buurloseweg;Hoenderloo;191210.5;466425.5
NL:S:40471465;10.5;11.0;9.7;10.5;7.9;9.0;Van der Valk/De Cantharel;Apeldoorn;190986.5;465663.0
NL:S:40471467;81.6;70.1;17.7;14.7;12.0;10.1;Gelre Ziekenhuis;Apeldoorn;193273.0;466136.0
NL:S:40471471;2.2;2.5;2.0;2.5;1.9;2.4;Het Leesten;Ugchelen;190619.5;464799.5
NL:S:40480015;1.1;1.2;2.2;0.7;0.6;0.6;Kronkelweg;Hoenderloo;185437.5;459661.5
NL:S:40482003;2.0;2.2;4.6;5.2;3.4;3.2;Bezoekerscentrum;De Hoge Veluwe;185253.0;457040.5
NL:S:40482005;5.7;5.3;10.0;12.7;7.7;8.5;Kroller Muller Museum;De Hoge Veluwe;184274.5;456684.5
NL:S:40500010;0.8;0.7;0.6;0.7;0.7;0.4;Militaire Begraafplaats;Rhenen;169476.5;440734.0
NL:S:40500020;4.7;4.5;2.7;2.4;1.8;1.9;Grebbesluis;Rhenen;170357.0;440724.0
NL:S:40500060;1.0;1.1;0.7;0.5;0.5;0.4;Huppelpad;Wageningen;172070.5;441186.0
NL:S:40500080;12.0;10.1;8.6;4.1;4.1;5.3;Nudenoord;Wageningen;172729.0;441394.5
NL:S:40512001;2059.3999999999996;2052.9;1263.5;1378.4;1530.2;912.0;Station Ede-Wageningen;Ede;174572.6;448954.4
NL:S:40512003;7.3;6.6;2.8;3.2;0.8;0.8;Moreelsestraat;Ede;173648.0;447807.0
NL:S:40512005;23.0;20.9;16.5;14.7;9.6;10.5;Vossenweg;Bennekom;174684.5;446681.0
NL:S:40512007;314.2;332.6;76.1;79.7;54.0;56.4;Ziekenhuis Gelderse Vallei;Ede;172829.5;448286.2
NL:S:40512009;19.1;16.5;10.1;12.1;6.7;8.8;Strooyweg;Bennekom;174778.0;446017.5
NL:S:40512011;21.0;18.2;11.8;11.1;6.3;7.1;Molenstraat;Bennekom;174479.5;445846.5
NL:S:40512013;12.2;12.3;6.0;7.2;4.7;6.3;Hof van Sint Pieter;Bennekom;174550.5;445491.5
NL:S:40512015;30.7;25.8;17.7;17.1;8.9;10.7;Bart van Elstplantsoen;Bennekom;174804.0;445379.0
NL:S:40512019;27.0;34.9;5.6;5.4;2.9;3.3;Horalaan;Ede;174567.0;447923.5
NL:S:40512021;19.7;17.7;9.0;10.8;6.8;6.8;De Reehorst;Ede;174566.0;448545.0
NL:S:40512023;202.0;221.2;26.6;29.0;24.6;23.8;Bovenbuurtweg;Ede;173672.5;448525.5
NL:S:40512025;12.1;10.6;4.3;3.9;1.9;2.0;Jan Vermeerstraat;Ede;173346.5;447647.0
NL:S:40512027;83.0;86.7;48.8;52.1;33.8;33.2;Stadspoort;Ede;172988.5;447636.5
NL:S:40512031;0.2;0.6;0.0;0.3;0.0;0.1;Van Steenbergenweg;Ede;172540.0;448417.0
NL:S:40512033;2.8;3.5;1.8;2.0;0.5;0.9;Prof. Oudpark;Ede;172240.5;448373.0
NL:S:40512035;15.1;15.0;6.8;7.1;2.2;3.0;Coornhertstate;Ede;172008.0;448278.5
NL:S:40512037;11.2;9.8;4.7;4.6;1.6;1.8;'t Riet;Ede;172232.5;448048.0
NL:S:40512039;5.0;4.9;2.4;2.7;0.7;0.7;Ben Goerionsingel;Ede;172467.0;447631.5
NL:S:40512131;114.8;133.1;4.7;4.7;1.5;3.5;Kenniscampus;Ede;174060.5;447901.5
NL:S:40512153;1.7;2.2;0.7;1.6;0.2;0.3;De Gelderhorst;Ede;172879.5;447630.5
NL:S:40512201;27.1;28.5;13.1;15.2;11.4;16.7;Halderbrink;Bennekom;173549.0;446041.0
NL:S:40512203;11.5;12.0;7.1;7.6;3.3;3.6;Hoekelumse Brinkweg;Bennekom;174622.5;447070.0
NL:S:40512207;9.0;14.7;5.2;8.4;3.6;4.6;Heidelaan;Bennekom;174751.5;446305.5
NL:S:40513027;7.3;8.1;4.9;4.8;4.6;3.4;Billitonlaan/Timorlaan;Ede;173297.0;450533.5
NL:S:40513031;13.5;13.6;4.7;4.7;2.5;3.3;Koekeltse Boslaan;Ede;172695.0;449898.0
NL:S:40522125;0.2;0.3;0.3;0.6;0.3;0.2;La Vendula;Ede;176679.5;457209.0
NL:S:40528001;2.1;2.4000000000000004;1.8;1.8;0.9;0.3;Roekelseweg;Wekerom;176916.0;457669.5
NL:S:40528003;2.3;2.5999999999999996;1.0;1.2;0.8;0.8;Wekeromse Buurtweg;Wekerom;177275.0;458059.0
NL:S:40528006;1.2;2.9;0.3;0.8;0.2;0.2;Garage Veldhuizen;De Valk;176541.0;459133.0
NL:S:40528007;37.7;36.7;10.4;9.8;3.0;2.8;Kruispunt;Wekerom;177699.7;458395.3
NL:S:40528009;0.7999999999999999;0.30000000000000004;0.0;0.0;0.0;0.0;A.G. Wijersweg;Wekerom;177503.0;458618.0
NL:S:40528011;0.1;0.1;0.0;0.0;0.0;0.0;Dorpsplein;Wekerom;177514.0;458286.0
NL:S:40542001;0.0;0.1;0.1;0.0;0.0;0.0;Hallsebrug;Hall;202753.5;457576.5
NL:S:40543003;6.5;9.8;2.6;4.2;1.2;1.9;Coldenhovenseweg;Eerbeek;200906.5;456567.5
NL:S:40543005;13.2;15.299999999999999;5.0;4.8;1.9;2.3;Loubergweg;Eerbeek;201304.5;457004.5
NL:S:40543007;13.299999999999999;16.5;7.2;9.0;3.0999999999999996;4.699999999999999;Centrum;Eerbeek;201631.0;457595.0
NL:S:40543009;35.2;41.2;17.2;17.6;6.7;7.4;Offenbachstraat;Eerbeek;201212.0;457718.5
NL:S:40543011;27.7;34.3;9.0;11.2;3.8;5.0;Ringlaan;Eerbeek;200560.0;457709.0
NL:S:40543013;16.0;16.5;6.4;5.5;2.6;3.1;Vondellaan;Eerbeek;200858.5;457739.0
NL:S:40543015;0.0;0.1;0.0;0.0;0.0;0.0;'t Hungeling;Eerbeek;202436.0;457526.0
NL:S:40543020;0.0;0.5;0.0;0.1;0.0;0.0;De Beekwal;Eerbeek;201733.5;457747.5
NL:S:40543027;0.2;0.1;0.0;0.0;0.0;0.0;Loenenseweg;Eerbeek;200413.0;457653.5
NL:S:40543028;0.9;0.9;0.0;0.0;0.0;0.0;Bijenkorf;Eerbeek;200647.5;458260.5
NL:S:40543030;0.0;0.2;0.0;0.0;0.0;0.0;Blekerserf;Eerbeek;200991.5;458369.5
NL:S:40543032;0.1;0.0;0.0;0.0;0.0;0.0;Ydinkerf;Eerbeek;201113.0;458237.5
NL:S:40543034;0.1;0.2;0.0;0.0;0.0;0.0;Odinkerf;Eerbeek;201380.0;458180.5
NL:S:40543051;1.3;1.2;0.0;0.0;0.0;0.0;Landal Coldenhove;Eerbeek;199401.0;456158.0
NL:S:40543061;0.1;0.1;0.0;0.0;0.0;0.0;Zwembad;Eerbeek;200156.0;456445.0
NL:S:40543077;0.1;0.1;0.0;0.0;0.0;0.0;Kloosterstraat;Eerbeek;200911.0;457313.0
NL:S:40543081;0.1;0.1;0.0;0.0;0.0;0.0;Boerhaavelaan;Eerbeek;201087.0;457699.0
NL:S:40548001;1.8;1.7;0.0;0.0;0.0;0.0;Kollergang;Eerbeek;202783.5;456801.5
NL:S:40548076;0.2;0.2;0.0;0.0;0.0;0.0;Dierenseweg;Eerbeek;202994.0;456670.0
NL:S:40550001;19.2;22.4;11.9;13.9;8.6;8.5;Van Haeftenkazerne;Apeldoorn;193939.5;472156.5
NL:S:40551001;2172.0;2045.8999999999999;938.6;810.7;639.0;553.1;Station;Apeldoorn;194873.6;469214.3
NL:S:40551003;253.2;256.3;166.5;166.8;49.7;51.9;Marktplein;Apeldoorn;194481.0;469920.3
NL:S:40551005;27.1;30.2;9.2;12.4;5.4;6.5;Oranjepark;Apeldoorn;194120.0;470279.5
NL:S:40551019;205.6;200.2;119.0;118.19999999999999;57.3;55.9;Hoofdstraat;Apeldoorn;194396.2;469481.5
NL:S:40551021;42.400000000000006;48.99999999999999;48.5;53.5;17.7;20.1;Amaliapark;Apeldoorn;194252.0;469318.5
NL:S:40551023;33.300000000000004;34.7;19.1;19.599999999999998;11.299999999999999;9.299999999999999;Zichtweg;Apeldoorn;194072.0;468499.5
NL:S:40551025;32.7;33.9;19.700000000000003;22.5;9.299999999999999;9.4;Eendrachtstraat;Apeldoorn;194134.0;468030.0
NL:S:40551027;29.9;28.0;21.1;19.3;11.6;10.7;Aluminiumweg;Apeldoorn;194310.5;467656.5
NL:S:40551029;26.6;29.3;12.1;14.8;7.4;7.8;Sebastiaanplein;Apeldoorn;194312.0;467333.0
NL:S:40551031;57.7;53.8;17.4;18.2;10.0;12.0;Chopinlaan;Apeldoorn;194318.0;466702.0
NL:S:40551036;5.6;6.8;6.3;6.8;2.9;3.8;Koningin Julianatoren;Apeldoorn;191171.0;471227.0
NL:S:40551037;9.4;6.1;4.9;3.9;2.4;2.2;Paleis Het Loo;Apeldoorn;193075.0;471195.5
NL:S:40551039;3.5;3.3;1.5;1.6;1.3;0.6;Bosweg;Apeldoorn;193463.5;470869.0
NL:S:40551045;33.6;32.4;19.2;20.2;14.0;12.8;Grote Kerk;Apeldoorn;193748.0;470497.0
NL:S:40551047;32.1;31.2;19.1;21.8;16.5;15.4;Gedenknaald;Apeldoorn;193281.5;471108.0
NL:S:40551051;5.1;6.9;0.0;0.0;0.0;0.0;Oosterlaan;Apeldoorn;194982.5;470182.0
NL:S:40551053;28.7;28.0;0.2;0.1;0.2;0.2;Pinksterbloem;Apeldoorn;195571.5;470671.5
NL:S:40551057;45.2;45.3;0.0;0.0;0.0;0.0;Fauststraat;Apeldoorn;195418.5;471555.0
NL:S:40551060;27.0;33.5;0.0;0.0;0.0;0.0;Laan van de Dierenriem;Apeldoorn;195382.0;472499.0
NL:S:40551061;22.7;26.7;0.0;0.0;0.0;0.0;Laan van de Leeuw;Apeldoorn;196084.5;473270.0
NL:S:40551063;5.0;6.5;2.7;2.7;1.9;1.7;Brug Deventerstraat;Apeldoorn;194903.5;469996.0
NL:S:40551065;5.4;7.1;1.6;2.1;0.9;1.0;Julianakerk;Apeldoorn;195542.0;469815.0
NL:S:40551072;11.7;14.3;0.0;0.0;0.0;0.0;GGNet;Apeldoorn;197609.0;470949.0
NL:S:40551079;17.7;17.9;6.6;7.8;4.0;5.3;Gijsbrechtgaarde;Apeldoorn;196388.0;468439.5
NL:S:40551081;17.5;21.8;4.8;6.0;2.5;4.3;Welgelegenbrug;Apeldoorn;195316.0;469379.0
NL:S:40551087;16.0;14.1;17.7;15.3;15.6;14.8;Apenheul;Apeldoorn;191909.0;469660.0
NL:S:40551089;122.9;147.9;9.4;9.6;4.4;4.4;J. Fruytierschool;Apeldoorn;194488.0;472042.5
NL:S:40551091;14.4;14.7;4.2;4.7;2.4;3.0;Wagenmakershoek;Apeldoorn;195643.5;468663.5
NL:S:40551093;38.599999999999994;38.1;24.1;21.8;13.6;14.7;Glazeniershorst;Apeldoorn;196087.0;468627.5
NL:S:40551109;8.0;3.4;3.5;2.4;2.0;2.6;Balustrade;Apeldoorn;197746.0;470581.0
NL:S:40551111;6.4;5.1;3.3;3.3;2.4;1.8;Houttuinen-Noord;Apeldoorn;197914.0;469679.0
NL:S:40551113;59.8;66.0;10.9;12.0;7.4;8.2;Belastingkantoor;Apeldoorn;192791.0;469434.5
NL:S:40551124;12.7;17.6;6.3;9.8;4.4;5.6;Bibliotheek;Apeldoorn;194001.5;469816.0
NL:S:40551133;3.1;2.5;1.5;0.9;1.2;0.7;Blekersweg;Apeldoorn;193151.0;468750.5
NL:S:40551135;1.1;1.3;0.9;1.3;0.2;0.4;Dianalaan;Apeldoorn;195597.5;469319.5
NL:S:40551137;0.5;10.1;0.3;10.7;0.2;5.7;Eburonenstraat;Apeldoorn;192723.0;468597.0
NL:S:40551139;18.4;17.2;10.8;10.9;8.3;6.9;De Tol;Apeldoorn;196135.0;469809.5
NL:S:40551141;57.1;53.2;36.8;36.3;23.1;22.7;Georg Hegelstraat;Apeldoorn;196578.0;470860.5
NL:S:40551146;8.9;10.5;5.4;5.5;3.2;3.9;Burg. des Tombeplein;Apeldoorn;193670.0;470041.5
NL:S:40551154;10.3;13.5;9.9;14.2;2.7;3.7;Leienplein;Apeldoorn;194148.0;469735.0
NL:S:40551156;3.6;5.9;3.8;7.8;1.2;3.1;Oranjerie;Apeldoorn;194248.0;469546.0
NL:S:40551158;7.8;7.6;4.4;3.9;2.8;2.3;Politiebureau;Apeldoorn;193751.5;469888.0
NL:S:40551166;19.1;17.3;9.5;8.8;4.3;5.1;Schuttersweg;Apeldoorn;193134.0;469679.0
NL:S:40551177;11.8;12.8;6.4;6.8;2.7;3.7;Imkersdreef;Apeldoorn;196228.5;468147.5
NL:S:40551179;15.2;15.2;10.1;10.2;6.8;7.0;Hoenderparkweg;Apeldoorn;193828.5;467295.0
NL:S:40551185;3.5;2.3;2.6;1.9;0.9;0.9;Het Schip;Apeldoorn;197903.0;469960.0
NL:S:40551187;5.2;2.2;1.9;0.8;1.0;0.5;Het Firmament;Apeldoorn;197376.0;470432.0
NL:S:40551189;10.8;12.7;9.7;12.0;2.8;5.3;Linie;Apeldoorn;197146.0;470182.0
NL:S:40551191;11.8;7.6;3.9;2.6;2.2;2.0;Dennenkamp;Apeldoorn;196746.0;470280.5
NL:S:40551195;3.4;2.6;1.7;1.6;0.7;1.2;Zonnewende;Apeldoorn;197871.0;470346.0
NL:S:40551197;7.6;6.1;2.9;3.7;1.9;2.0;Top Naeffstraat;Apeldoorn;196552.0;470130.0
NL:S:40551200;1.4;1.8;0.6;0.4;0.2;0.5;Ritbroekstraat;Apeldoorn;193730.5;469045.5
NL:S:40551213;35.0;42.6;16.9;22.5;11.8;15.1;Mandala/Kazerne;Apeldoorn;192072.5;468639.0
