;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
2812;NL:S:46000430;14.6;13.9;8.8;7.9;4.8;4.9;Hollewandsweg;Zwolle;204545.5;499719.0
2813;NL:S:46000570;82.2;55.599999999999994;6.7;4.8;2.5;2.2;Dokter Hengeveldweg;Zwolle;205222.0;502866.5
2814;NL:S:46000800;0.4;0.1;0.1;0.0;0.1;0.1;Groot Wezenland;Zwolle;203278.0;502678.5
2815;NL:S:46000810;8.0;8.5;5.199999999999999;5.3999999999999995;3.6;3.4000000000000004;Nw. Deventerw./Ittersumall.;Zwolle;203896.0;500674.5
2816;NL:S:46000830;13.6;11.8;8.9;8.2;4.4;3.9;Troelstralaan;Zwolle;204282.0;500114.0
2817;NL:S:46001000;49.8;54.5;6.1;6.3;2.5;3.5;Park de Wezenlanden;Zwolle;203657.5;502508.0
2818;NL:S:46001010;0.9;1.2;0.8;0.8;0.3;0.4;Zuster van de Kolkstraat;Zwolle;203699.0;501329.5
2819;NL:S:46001030;5.4;5.6;1.1;1.4;1.1;1.2;Zwarteweg;Zwolle;203752.0;500901.5
2820;NL:S:46001070;16.6;16.4;11.4;12.3;7.7;7.3999999999999995;Volterbeek;Zwolle;204025.5;505630.0
2821;NL:S:46001100;52.699999999999996;60.7;5.0;4.4;2.2;2.4000000000000004;Assendorperdijk;Zwolle;204138.5;502222.0
2822;NL:S:46001110;4.3999999999999995;7.5;3.7;5.3999999999999995;2.0;3.9000000000000004;Maaslaan;Zwolle;203833.5;505576.0
2823;NL:S:46001120;11.2;6.8;9.1;4.1;4.0;2.3;Roelingsbeek;Zwolle;204140.5;505427.5
2824;NL:S:46001170;38.6;40.9;15.0;16.1;7.9;8.899999999999999;Rijnlaan/Amstel;Zwolle;203576.3;504554.3
2825;NL:S:46001200;9.299999999999999;14.4;0.0;0.0;0.0;0.0;Ittersumallee;Zwolle;205073.3;501097.3
2826;NL:S:46001210;4.199999999999999;0.5;2.8000000000000003;0.30000000000000004;1.9000000000000001;0.2;Volkerak;Zwolle;203834.5;505082.5
2827;NL:S:46001230;6.3999999999999995;4.6;4.3;3.7;3.5;2.6;Elsbeek;Zwolle;204154.0;505190.5
2828;NL:S:46001290;56.099999999999994;5.7;30.8;3.7;15.2;1.5;Wkc De Dobbe;Zwolle;203497.5;505015.0
2829;NL:S:46001300;29.0;25.5;14.4;12.2;8.7;8.5;Caspar Fagelstraat;Zwolle;204442.5;504148.0
2830;NL:S:46001320;14.7;16.0;10.4;10.1;6.1;7.0;Paulus Buysstraat;Zwolle;204232.5;503936.5
2831;NL:S:46001340;8.3;8.6;6.9;6.7;4.1;5.6;Celebesstraat;Zwolle;203983.5;503612.0
2832;NL:S:46001360;28.2;27.9;19.8;18.0;9.1;12.4;Thomas a Kempisstraat;Zwolle;203790.0;503521.0
2833;NL:S:46001380;83.5;78.9;49.8;43.9;19.0;19.099999999999998;Wkc Diezerpoort;Zwolle;203295.8;503409.5
2834;NL:S:46001560;248.20000000000002;205.6;12.9;13.1;4.3;4.0;Isala ziekenhuis;Zwolle;205061.3;503203.3
2835;NL:S:46001610;73.3;76.7;41.400000000000006;47.0;13.299999999999999;15.399999999999999;Dijkstraat;Zwolle;202939.5;503238.5
2836;NL:S:46001630;140.5;153.8;82.3;93.5;29.4;33.099999999999994;Rodetorenplein;Zwolle;202677.5;503117.0
2837;NL:S:46001650;13.7;15.7;2.7;3.4;1.9000000000000001;1.9;IJsselcentraleweg;Zwolle;204821.5;499312.0
2838;NL:S:46001710;8.299999999999999;10.8;3.4;3.6;1.3;2.0;van Karnebeektunnel;Zwolle;203166.0;502062.5
2839;NL:S:46001750;37.2;44.3;16.1;20.1;6.3;6.6;Provinciehuis;Zwolle;203650.5;502759.5
2840;NL:S:46001770;2.7;4.7;0.5;2.7;0.9;2.0;Koggelaan;Zwolle;202437.0;501984.5
2841;NL:S:46001790;76.4;72.2;0.9;1.5;0.2;0.4;Burg. van Walsumlaan;Zwolle;202347.5;501597.5
2842;NL:S:46001970;21.099999999999998;31.3;13.799999999999999;22.3;6.7;9.0;Sassenpoort;Zwolle;203090.5;502676.0
2843;NL:S:46001990;48.699999999999996;47.1;34.6;36.2;11.5;12.3;Kerkbrugje;Zwolle;203295.5;502970.5
2844;NL:S:46002560;2.1;2.2;0.0;0.0;0.0;0.0;Kuyerhuislaan;Zwolle;205165.5;502215.5
2845;NL:S:46002620;0.3;0.2;0.0;0.0;0.0;0.0;Wkc Zuid;Zwolle;204114.0;499632.0
2846;NL:S:46002700;10.2;18.1;7.2;10.5;4.8;7.1;Gedeputeerdenlaan;Zwolle;203829.5;499679.0
2847;NL:S:46002960;28.6;38.4;2.6;4.6;2.2;2.9000000000000004;Blaloweg/Hasselterweg;Zwolle;201409.0;503267.0
2848;NL:S:46003000;9.6;9.3;4.5;4.4;2.8;2.9;Otterveld;Zwolle;203404.5;500486.0
2849;NL:S:46003110;5.9;4.9;3.9;3.7;1.8;1.7;Wkc Forelkolk;Zwolle;202976.0;501259.5
2850;NL:S:46003130;1.6;2.8;0.8;1.7;0.6;0.9;Brasemkolk;Zwolle;203180.5;501058.5
2851;NL:S:46003170;3.4;4.2;1.3;1.6;0.8;1.3;Hazenveld;Zwolle;203243.0;500830.5
2852;NL:S:46003200;11.1;11.4;6.3;8.5;4.6;5.5;Van Leeuwtemarke;Zwolle;203497.5;500160.0
2853;NL:S:46003240;5.6;6.3999999999999995;0.6;1.5;0.2;0.6;Herenweg;Zwolle;204617.5;502656.0
2854;NL:S:46003290;8.2;8.5;5.8;5.2;2.9;3.9;Heerkensmarke;Zwolle;203591.0;499835.5
2855;NL:S:46003800;7.3;8.799999999999999;0.0;0.0;0.0;0.0;Oldeneelallee;Zwolle;205205.0;500657.5
2856;NL:S:46003900;6.699999999999999;5.6000000000000005;0.0;0.1;0.0;0.0;Nieuwe Deventerweg/KWS;Zwolle;204460.3;499900.0
2857;NL:S:46004007;4642.7;4476.0;1014.2;893.2;622.9;539.5;Station;Zwolle;202756.6;502091.6
2858;NL:S:46004180;0.0;0.1;0.0;0.0;0.0;0.0;De Ruyterplein;Zwolle;204225.0;503038.0
2859;NL:S:46004190;4.4;6.8;2.3;3.1;1.0;1.5;Corn. Houtmanstraat;Zwolle;204428.5;502836.0
2860;NL:S:46004270;0.1;0.0;0.1;0.0;0.0;0.0;Tesselschadestraat;Zwolle;204620.0;503228.0
2861;NL:S:46004310;0.0;0.0;0.0;0.0;0.0;0.0;Jacob Catsstraat;Zwolle;204183.0;503186.0
2862;NL:S:46004410;0.5;0.2;0.4;0.1;0.1;0.2;Schuurmanstraat;Zwolle;203480.0;502792.0
2863;NL:S:46004500;39.2;33.8;13.3;12.1;4.0;6.1;Trompstraat;Zwolle;204001.0;503116.5
2864;NL:S:46004530;270.4;270.2;20.3;27.3;9.4;11.8;Stadion;Zwolle;204815.0;503741.5
2865;NL:S:46004670;1232.2;1141.1;15.1;18.900000000000002;8.299999999999999;11.4;Deltion Campus;Zwolle;202273.5;503929.0
2866;NL:S:46004720;2.9;5.0;1.0;0.8;1.1;0.7;Hanzelanden Oost;Zwolle;203134.0;501871.0
2867;NL:S:46004790;8.6;8.0;3.9;4.199999999999999;3.0;3.6;Nieuwe Deventerweg;Zwolle;204020.5;500497.5
2868;NL:S:46004800;0.1;0.2;0.1;0.0;0.1;0.2;Emmawijk;Zwolle;202662.8;502706.0
2869;NL:S:46005335;14.0;13.5;6.7;6.6;5.3;6.8;Klooienberglaan;Zwolle;201698.5;504526.5
2870;NL:S:46005410;18.900000000000002;24.0;10.9;13.7;4.1;7.7;Frans Halsstraat;Zwolle;202901.5;503623.0
2871;NL:S:46005550;43.5;29.6;14.0;14.6;4.3;6.0;Pergolesisstraat;Zwolle;202630.0;504943.0
2872;NL:S:46005570;24.8;18.5;9.2;9.0;5.4;5.8;Buxtehudestraat;Zwolle;202392.5;504953.0
2873;NL:S:46005590;36.7;28.9;20.8;19.3;11.1;11.0;Bellinistraat;Zwolle;202091.5;504921.0
2874;NL:S:46005810;9.2;3.8;7.8;3.0;2.8;0.8;Morra;Zwolle;203268.0;505616.5
2875;NL:S:46005850;13.4;34.6;4.6000000000000005;11.3;1.9;5.1000000000000005;Bachlaan;Zwolle;202714.7;504638.7
2876;NL:S:46005870;15.8;15.6;11.1;9.7;6.0;7.5;Oosterdiep;Zwolle;203192.0;505796.5
2877;NL:S:46005890;7.3;7.5;4.5;5.2;1.5;2.0;Welle;Zwolle;202950.0;505695.0
2878;NL:S:46005910;5.6;6.2;2.7;4.6;1.6;1.8;Hunzelaan;Zwolle;202833.5;505512.0
2879;NL:S:46005990;14.4;7.2;9.5;3.7;4.7;2.7;Zijpe;Zwolle;203487.5;505414.5
2880;NL:S:46006030;8.0;3.9;0.9;0.7;0.1;0.2;Dahliastraat;Zwolle;203653.0;501766.0
2881;NL:S:46006110;6.6000000000000005;3.1;1.9;1.2;0.6;0.6;Hortensiastraat;Zwolle;203983.0;501604.0
2882;NL:S:46006400;60.4;56.1;0.0;0.0;0.0;0.0;Campus;Zwolle;202047.5;501430.5
2883;NL:S:46006530;57.800000000000004;113.4;5.3999999999999995;8.299999999999999;3.3000000000000003;5.7;Burgemeester Roelenweg;Zwolle;202457.0;503512.5
2884;NL:S:46006600;13.3;15.6;1.4;2.9;1.2;2.2;Blaloweg/Rieteweg;Zwolle;201711.0;503418.5
2885;NL:S:46006820;8.6;64.1;4.6;35.9;1.2;18.6;Wkc De Dobbe/Rijnlaan;Zwolle;203404.0;505066.0
2886;NL:S:46006840;3.0;2.6;0.0;0.1;0.1;0.1;De Zoom;Zwolle;202834.5;505219.0
2887;NL:S:46007000;37.6;56.0;3.4;5.6;0.8;2.2;Vrolijkheid;Zwolle;204999.7;504500.0
2888;NL:S:46007020;41.800000000000004;32.7;10.0;11.299999999999999;3.8000000000000003;4.0;Meppelerstraatweg;Zwolle;204629.5;504261.5
2889;NL:S:46008050;28.9;27.3;20.9;19.0;9.9;9.9;Wkc Zuid/Democratenlaan;Zwolle;204324.5;499850.5
2890;NL:S:46008110;131.1;142.20000000000002;6.8;7.9;2.3000000000000003;4.2;Esdoornstraat;Zwolle;202850.0;503887.5
2891;NL:S:46008130;38.1;6.6;23.0;4.2;9.4;1.0;Gombertstraat;Zwolle;202629.0;504255.5
2892;NL:S:46008180;136.0;122.2;64.4;56.3;31.200000000000003;31.3;Bachplein;Zwolle;202150.0;504497.0
2893;NL:S:46008410;44.400000000000006;43.4;24.400000000000002;21.7;11.3;13.299999999999999;Hogenkampsweg;Zwolle;203732.5;504050.5
2894;NL:S:46008420;1.0;1.2;0.8;0.6;0.1;0.8;Jofferenlaan;Zwolle;203388.5;501573.5
2895;NL:S:46008440;44.1;47.4;29.9;35.5;21.5;23.4;Wkc Zuid/Patriottenlaan;Zwolle;204031.5;499765.5
2896;NL:S:46010030;4.1;12.4;0.0;0.0;0.0;0.0;Zwembad/Landstede;Zwolle;205052.5;504259.5
2897;NL:S:46040010;0.0;0.0;0.0;0.0;0.0;0.0;Kasteel Rechteren;Dalfsen;216372.0;501409.0
2898;NL:S:46050010;0.1;0.2;0.0;0.0;0.0;0.0;Cafe Restaurant Madrid;Hessum;218385.5;502199.5
2899;NL:S:46050030;0.3;0.1;0.0;0.0;0.0;0.0;Huize Vilsteren;Vilsteren;220417.5;503043.5
2900;NL:S:46050050;0.0;0.0;0.0;0.0;0.0;0.0;Gasunie;Vilsteren;220864.5;501486.5
2901;NL:S:46050070;0.1;0.1;0.0;0.0;0.0;0.0;Kaasboerderij Heileuver;Dalmsholte;219998.0;499770.0
2902;NL:S:46050090;0.1;0.1;0.0;0.0;0.0;0.0;De Marshoeve;Dalmsholte;221443.0;499139.5
2903;NL:S:46060040;0.0;0.0;0.0;0.0;0.0;0.0;Camping Nieuwe Brug;Nieuwe Brug;225414.0;500619.0
2904;NL:S:46100000;18.0;19.5;11.1;11.5;5.3999999999999995;6.3999999999999995;Frankhuizerallee;Zwolle;200592.0;504714.0
2905;NL:S:46100020;11.4;12.2;6.699999999999999;7.8;3.2;3.9000000000000004;Twistvlietbrug;Zwolle;201221.0;504547.5
2906;NL:S:46100040;165.1;270.2;4.4;4.2;3.4;2.9000000000000004;Katerdijk;zwolle;202017.5;503536.0
2907;NL:S:46100060;24.3;25.599999999999998;12.9;14.799999999999999;5.8999999999999995;8.4;Belvederelaan;Zwolle;200221.0;504926.5
2908;NL:S:46100080;35.3;48.3;23.8;28.5;12.0;13.799999999999999;Wkc Stadshagen;Zwolle;200246.5;505254.0
2909;NL:S:46100135;31.4;2.0;0.0;0.0;0.2;0.2;Station Stadshagen;Zwolle;200014.0;504750.7
2910;NL:S:46100150;0.0;0.1;0.0;0.0;0.0;0.1;Havezathentunnel;Zwolle;199522.5;505300.0
2911;NL:S:46100170;12.0;5.7;4.6;2.7;3.2;2.4;Nijenhuislaan;Zwolle;199735.0;505627.5
2912;NL:S:46100210;3.4;13.0;1.4;6.6;0.4;3.9;Dotterbloem;Zwolle;200153.0;506202.0
2913;NL:S:46100230;8.1;7.8;3.6;3.6;2.3000000000000003;2.0;Bonkenhavestraat;Zwolle;199458.0;505594.5
2914;NL:S:46100330;11.5;11.3;4.4;3.5;2.7;2.3000000000000003;Breecamp;Zwolle;198776.5;506366.0
2915;NL:S:46104001;8.799999999999999;9.399999999999999;4.8;6.0;3.0;3.9000000000000004;Het Engelse Werk;Zwolle;200860.5;501421.5
2916;NL:S:46104003;16.1;34.4;0.0;0.0;0.0;0.0;Oranje Nassaulaan;Zwolle;201826.5;502212.5
2917;NL:S:46104005;17.900000000000002;19.599999999999998;0.1;0.1;0.2;0.2;Koningin Wilhelminastraat;Zwolle;202071.5;502377.0
2918;NL:S:46104021;706.3;626.7;292.8;298.4;139.8;138.9;Katwolderplein/Centrum;Zwolle;202500.5;503089.0
2919;NL:S:46104027;29.900000000000002;32.6;0.0;0.0;0.0;0.0;Voorsterpoort;Zwolle;200991.5;502795.5
2920;NL:S:46104031;4.3;30.7;2.4;18.5;0.8;10.4;Griegstraat;Zwolle;202731.5;504331.5
2921;NL:S:46104033;4.0;15.200000000000001;3.2;7.3;0.7;3.6999999999999997;Waallaan;Zwolle;203241.5;505352.0
2922;NL:S:46110100;1.8;2.5;0.0;0.0;0.0;0.0;Kroesenallee;Wijthmen;208830.0;500081.0
2923;NL:S:46110310;0.1;0.1;0.0;0.0;0.0;0.0;Mindenstraat;Zwolle;208259.2;505044.0
2924;NL:S:46110400;8.1;12.0;0.0;0.0;0.0;0.0;De Marslanden;Wijthmen;206066.5;501146.5
2925;NL:S:46110750;1.1;1.1;0.0;0.0;0.0;0.0;School De Ambelt;Herfte;206941.0;502659.0
2926;NL:S:46120010;0.0;0.0;0.0;0.0;0.0;0.0;Havezatheweg;Genne;205241.0;507376.5
2927;NL:S:46120050;17.2;15.0;0.0;0.0;0.0;0.0;Bedrijvenpark Hessenpoort;Zwolle;207956.5;505075.0
2928;NL:S:46120090;6.3;6.2;2.5;2.4;1.3;1.9000000000000001;Bergkloosterweg;Zwolle;205887.5;504727.5
2929;NL:S:46120100;26.5;34.2;17.0;18.7;8.799999999999999;8.6;Bentheimstraat;Zwolle;207521.0;505413.5
2930;NL:S:46120120;2.1;2.3;0.6;0.9;0.2;0.3;Vechtbrug;Zwolle;206638.0;504915.0
2931;NL:S:46120160;8.6;8.7;1.9;2.0;0.5;0.6;Campherbeeklaan;Zwolle;205489.5;504643.0
2932;NL:S:46120210;0.2;0.1;0.0;0.0;0.0;0.0;Pommerenstraat;Zwolle;208082.0;506663.0
2933;NL:S:46120230;0.1;0.1;0.0;0.0;0.0;0.0;Paderbornstraat;Zwolle;208716.0;506931.0
2934;NL:S:46120240;0.0;0.1;0.0;0.0;0.0;0.0;Ravensburgstraat;Zwolle;208338.5;506171.5
2935;NL:S:46120270;16.2;5.699999999999999;0.0;0.0;0.0;0.0;Nieuwleusenerdijk;Zwolle;208165.0;505674.0
2936;NL:S:46120430;0.0;0.0;0.0;0.0;0.0;0.0;Vechterstrand;Genne;206743.5;505400.0
2937;NL:S:46120450;0.0;0.0;0.0;0.0;0.0;0.0;Doornweg/Vechtdijk;Genne;206765.5;505910.0
2938;NL:S:46120470;0.0;0.0;0.0;0.0;0.0;0.0;Vijfhoekweg;Genne;206237.0;506186.5
2939;NL:S:46120490;0.0;0.0;0.0;0.0;0.0;0.0;Dashorstweg;Genne;205754.5;506605.5
2940;NL:S:46120510;0.1;0.1;0.0;0.0;0.0;0.0;Klinkerweg;Genne;205066.5;508545.5
2941;NL:S:46120530;0.0;0.0;0.0;0.0;0.0;0.0;Glinthuisweg;Genne;204856.0;508894.0
2942;NL:S:46120560;0.1;0.0;0.0;0.0;0.0;0.0;Verkavelingsweg;Genne;204357.5;509745.0
2943;NL:S:46124590;7.1;7.6;4.6;5.5;2.6;3.6;Hazelaarlaan;Zwolle;205525.5;504143.5
2944;NL:S:46124610;8.5;10.6;5.4;6.4;3.1;3.8;Wkc Berkum;Zwolle;205702.0;504319.0
2945;NL:S:46124640;2.8;4.5;1.0;2.1;0.9;1.7;Vossiuslaan;Zwolle;205864.0;504065.0
2946;NL:S:46124650;2.1;2.0;2.0;1.8;0.6;0.9;Grotiuslaan;Zwolle;206081.0;504101.0
2947;NL:S:46124670;2.0;2.5;1.9;1.9;1.3;0.9;Hugo de Vrieslaan;Zwolle;206348.0;504228.0
2948;NL:S:46124710;7.1;4.0;5.8;2.5;3.3;1.2;Erasmuslaan;Zwolle;205983.5;504316.5
2949;NL:S:46160660;46.099999999999994;42.7;7.7;6.3;0.0;0.0;Station;Ommen;224941.5;502982.0
2950;NL:S:46200010;8.0;9.2;3.2;4.3;2.5;2.8000000000000003;Gorterstraat;Zwolle;199334.0;506527.0
2951;NL:S:46200020;4.199999999999999;3.3;2.0;2.4;1.5999999999999999;0.9;Martinetstraat;Zwolle;198884.0;506314.0
2952;NL:S:46200030;1.2;1.2;0.0;0.0;0.0;0.0;Koelmansstraat;Lenthe;209495.3;499333.0
2953;NL:S:46200050;4.199999999999999;4.199999999999999;0.0;0.0;0.0;0.0;Jonkman;Heino;212220.5;495624.5
2954;NL:S:46200070;0.8;1.1;0.0;0.0;0.0;0.0;Hagenweg;Lenthe;210287.5;498166.0
2955;NL:S:46200100;0.1;0.1;0.0;0.0;0.0;0.0;De Gunne;Lenthe;211557.5;496440.0
2956;NL:S:46200120;0.2;0.1;0.0;0.0;0.0;0.0;De Jong;Lenthe;211003.5;497192.0
2957;NL:S:46204001;9.8;8.5;4.5;4.3;3.0;3.5;Sportlaan;Zwolle;199207.0;506140.0
2958;NL:S:46204010;0.1;0.2;0.0;0.0;0.0;0.0;Molenhoek;Hoonhorst;210282.0;499565.5
2959;NL:S:46210020;0.2;0.7;0.0;0.0;0.0;0.0;Marsweg;Hoonhorst;211530.5;500123.5
2960;NL:S:46210060;0.3;0.3;0.0;0.0;0.0;0.0;Klapvoortweg;Hoonhorst;212055.5;500965.5
2961;NL:S:46210080;0.2;0.2;0.0;0.0;0.0;0.0;Oudeweg;Emmen;212122.5;501398.0
2962;NL:S:46210110;0.2;0.2;0.0;0.0;0.0;0.0;Emmerweg;Emmen;212407.0;501492.0
2963;NL:S:46210130;0.1;0.2;0.0;0.0;0.0;0.0;Overweg NS;Dalfsen;213463.5;501790.0
2964;NL:S:46210140;3.3000000000000003;2.6;0.0;0.0;0.0;0.0;Centrum;Hoonhorst;212100.5;500168.5
2965;NL:S:46300050;0.2;0.1;0.0;0.0;0.0;0.0;'t Reelaer;Heino;213448.0;492863.0
2966;NL:S:46300110;0.1;0.2;0.0;0.0;0.0;0.0;School;Lierderholthuis;209747.0;494628.0
2967;NL:S:46300130;0.2;0.2;0.0;0.0;0.0;0.0;Brug;Lierderholthuis;209878.0;494462.0
2968;NL:S:46300150;0.0;0.0;0.0;0.0;0.0;0.0;Kappert;Lierderholthuis;210411.0;494847.0
2969;NL:S:46300180;0.0;0.1;0.0;0.0;0.0;0.0;Kastanje;Heino;212496.0;493914.0
2970;NL:S:46300200;1.5;0.7;0.0;0.0;0.0;0.0;Wolfkamp;Heino;213092.5;493876.5
2971;NL:S:46300210;2.7;1.4;0.0;0.0;0.0;0.0;Station;Heino;211800.0;493572.0
2972;NL:S:46300230;0.3;0.2;0.0;0.0;0.0;0.0;Kiezebos;Heino;211834.0;495297.0
2973;NL:S:46300270;0.3;0.5;0.0;0.0;0.0;0.0;Brinkzicht;Heino;212088.0;494798.0
2974;NL:S:46300300;2.1;1.8;0.0;0.0;0.0;0.0;Klaproos;Heino;212952.0;494205.5
2975;NL:S:46300390;9.0;8.1;0.0;0.0;0.0;0.0;Marktplein;Heino;212600.0;494507.0
2976;NL:S:46300500;2.6;3.1;0.0;0.0;0.0;0.0;Van der Capellenweg;Heino;212606.5;495118.5
2977;NL:S:46300900;0.0;0.8;0.0;0.0;0.0;0.0;Bibliotheek;Heino;212469.5;494558.5
2978;NL:S:46301000;0.1;0.1;0.0;0.0;0.0;0.0;Pastorielaan;Heino;212466.0;494021.0
2979;NL:S:46301120;6.0;7.7;1.7;1.0;0.6;0.6;Industrieweg;Hasselt;202306.5;510966.5
2980;NL:S:46302010;0.1;0.2;0.0;0.0;0.0;0.0;Zandvoortweg;Hasselt;204081.0;511293.0
2981;NL:S:46302030;3.6;3.0;0.0;0.0;0.0;0.0;De Baak;Hasselt;203477.5;511903.5
2982;NL:S:46302050;3.5;2.8;0.0;0.0;0.0;0.0;Kerspel;Hasselt;203408.0;512144.0
2983;NL:S:46302070;1.1;1.1;0.0;0.0;0.0;0.0;Sportvelden;Hasselt;203102.0;512008.0
2984;NL:S:46302090;2.6;2.3000000000000003;0.9;1.9000000000000001;0.3;0.7999999999999999;Stadsweg;Hasselt;203105.0;512812.0
2985;NL:S:46310150;1.1;1.3;0.2;0.1;0.0;0.0;Gemeentehuis;Dalfsen;214077.0;502054.0
2986;NL:S:46310350;1.4000000000000001;1.2;0.0;0.0;0.0;0.0;Pleijendal;Dalfsen;213856.0;502399.5
2987;NL:S:46310450;2.1;2.2;0.0;0.0;0.0;0.0;De Trefkoele;Dalfsen;213735.5;502866.0
2988;NL:S:46310620;0.7;1.0;0.1;0.2;0.0;0.0;De Trefkoele;Dalfsen;213868.0;502976.0
2989;NL:S:46310750;2.5;1.9000000000000001;0.0;0.0;0.0;0.0;Bontekamp;Dalfsen;214220.3;504030.0
2990;NL:S:46311005;27.8;28.4;1.2;0.8;0.0;0.0;Station;Dalfsen;214261.0;501576.0
2991;NL:S:46311010;0.1;0.2;0.0;0.0;0.0;0.0;Foreco;Dalfsen;216773.0;500685.0
2992;NL:S:46311013;0.1;0.1;0.0;0.0;0.0;0.0;Kortersweg;Dalfsen;217159.0;498331.0
2993;NL:S:46311050;4.5;4.1;0.2;0.4;0.0;0.0;Polhaarweg;Dalfsen;213828.0;503630.0
2994;NL:S:46311130;0.4;0.3;0.1;0.1;0.0;0.0;Haersolteweg;Dalfsen;215469.5;504217.5
2995;NL:S:46311150;0.1;0.1;0.0;0.0;0.0;0.0;Gernerslag;Ankum;215332.0;504997.5
2996;NL:S:46311155;0.6;0.6;0.2;0.3;0.0;0.0;Huize Gerner;Dalfsen;214537.5;503640.0
2997;NL:S:46311170;0.3;0.5;0.1;0.1;0.0;0.0;Langkamp;Dalfsen;214196.5;503460.5
2998;NL:S:46311190;0.9;1.5;0.2;0.4;0.0;0.0;WZC Rosengaerde;Dalfsen;214165.5;502411.0
2999;NL:S:46311500;3.6;2.8;0.1;0.1;0.0;0.0;Kievitsbloem;Dalfsen;213756.5;503268.5
3000;NL:S:46320010;0.0;0.0;0.0;0.0;0.0;0.0;Het Rode Dak;Genne;204681.5;511077.0
3001;NL:S:46320040;0.0;0.0;0.0;0.0;0.0;0.0;Boerderijweg;Genne;204716.5;510620.0
3002;NL:S:46330010;0.6;0.6;0.2;0.1;0.0;0.0;Noorderpark;Nieuwleusen;215857.0;511391.0
3003;NL:S:46350360;48.6;45.900000000000006;8.3;8.3;4.0;4.5;Centrum;Balkbrug;223143.8;513097.2
3004;NL:S:46390010;0.0;0.0;0.0;0.0;0.0;0.0;De Schakel;Gramsbergen;241705.0;513960.5
3005;NL:S:46390030;0.0;0.1;0.0;0.0;0.0;0.0;Loozermars/De Lhee;Gramsbergen;241522.5;513775.5
3006;NL:S:46400054;73.60000000000001;64.89999999999999;18.6;15.5;12.399999999999999;9.899999999999999;Station;Raalte;215652.7;489597.0
3007;NL:S:46400152;9.9;9.1;3.6;3.9;1.5;1.9000000000000001;Kruisstraat;Raalte;215458.5;489276.5
3008;NL:S:46400250;19.5;19.5;6.0;7.4;3.5;3.3000000000000003;Westdorplaan;Raalte;215263.5;488787.5
3009;NL:S:46400550;9.8;12.0;3.3;3.8;1.4000000000000001;1.5;Willem Stoltehof;Raalte;215216.5;489084.5
3010;NL:S:46401150;25.9;25.9;10.1;10.6;6.0;6.5;Pauluskerk;Raalte;215139.5;488409.2
3011;NL:S:46401250;3.1;2.2;0.1;0.0;0.0;0.0;De Haar;Raalte;214669.5;488709.5
3012;NL:S:46401350;3.2;2.7;0.0;0.0;0.0;0.0;Langkampweg;Raalte;214643.0;489158.0
3013;NL:S:46401400;13.4;14.0;6.5;9.0;5.2;4.1;De Hoven;Raalte;215033.5;487870.5
3014;NL:S:46401470;5.6;5.699999999999999;0.0;0.0;0.0;0.0;Carpoolplaats;Raalte;214917.0;490625.0
3015;NL:S:46401550;0.0;0.2;0.0;0.0;0.0;0.0;Peelsbos;Raalte;214301.5;491425.0
3016;NL:S:46402010;0.0;0.0;0.0;0.0;0.0;0.0;Merel;Raalte;216296.0;489598.5
3017;NL:S:46402050;5.1;5.199999999999999;0.1;0.0;0.0;0.0;Dumbarstraat;Raalte;214960.5;488573.5
3018;NL:S:46403010;0.4;0.4;0.3;0.2;0.1;0.30000000000000004;Kloosterziel;De Velde;202878.0;513949.0
3019;NL:S:46409003;0.7;1.3;0.0;0.0;0.0;0.0;Zwolsestraat;Raalte;215022.0;489841.0
3020;NL:S:46410050;0.0;0.0;0.0;0.0;0.0;0.0;Kloosterman;Oudleusen;216421.0;505125.5
3021;NL:S:46410150;0.2;0.4;0.0;0.1;0.0;0.0;De Stokte;Oudleusen;217299.0;505232.0
3022;NL:S:46410250;0.7;0.2;0.0;0.0;0.0;0.0;Wolfkamp;Oudleusen;218093.0;505215.5
3023;NL:S:46410350;0.1;0.0;0.0;0.0;0.0;0.0;Mooirivier;Oudleusen;219249.0;504921.5
3024;NL:S:46419005;0.6;0.7;0.1;0.2;0.0;0.0;Dennenkamp;Dalfsen;217557.5;505390.0
3025;NL:S:46430150;1.6;1.4000000000000001;0.0;0.0;0.0;0.0;Doktersbrug;Lemelerveld;217300.0;496258.0
3026;NL:S:46430250;0.8;1.0;0.0;0.0;0.0;0.0;Dwarsweg;Lemelerveld;218308.0;495989.0
3027;NL:S:46430350;13.5;13.1;0.0;0.0;0.0;0.0;Klipperstraat;Lemelerveld;219324.5;495712.5
3028;NL:S:46430450;0.6;0.7999999999999999;0.0;0.0;0.0;0.0;Posthoornweg;Lemelerveld;219483.3;495318.7
3029;NL:S:46430550;2.0;0.7;0.0;0.0;0.0;0.0;Parallelstraat;Lemelerveld;219772.5;495631.5
3030;NL:S:46501010;3.8000000000000003;4.699999999999999;1.8;2.3000000000000003;0.8;1.0;Kranerweerd;Zwartsluis;201999.0;516832.0
3031;NL:S:46501030;15.5;17.1;7.4;7.8999999999999995;5.699999999999999;5.699999999999999;Nieuwesluis;Zwartsluis;201554.5;517004.0
