;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
2075;NL:S:43211750;42.1;40.3;9.4;12.5;4.2;6.1;Beekpark;Hengelo;251463.0;479375.0
2076;NL:S:43211870;94.3;92.8;31.8;32.3;15.6;16.6;Wkc Slangenbeek;Hengelo;251827.0;479453.0
2077;NL:S:43212030;67.0;71.7;29.7;29.0;9.3;9.6;Haverweg;Hengelo;251987.5;475488.5
2078;NL:S:43212050;5.3;5.2;0.0;0.0;0.0;0.0;Henriette Roland Holststraat;Hengelo;253149.5;476408.0
2079;NL:S:43212100;23.8;50.3;15.9;45.5;5.9;9.7;De Brink;Hengelo;250815.0;475999.5
2080;NL:S:43212120;15.7;21.1;1.7;2.2;0.7;1.1;Slachthuisweg;Hengelo;250091.0;477100.5
2081;NL:S:43212140;8.8;10.2;0.7;0.8;0.4;0.3;Twente Milieu;Hengelo;249711.0;477623.0
2082;NL:S:43212180;0.5;0.9;0.1;0.2;0.1;0.2;Expo Westermaat;Hengelo;248949.5;478164.0
2083;NL:S:43212260;58.1;56.3;40.9;43.2;17.7;20.4;Thiemsbrug;Hengelo;250879.7;476394.7
2084;NL:S:43212270;2.3;2.7;1.1;1.1;0.8;0.9;'t Wilbert West;Hengelo;250529.0;476834.0
2085;NL:S:43212290;22.2;24.7;5.0;7.0;0.3;4.4;'t Wilbert Oost;Hengelo;250906.0;477127.5
2086;NL:S:43212470;1.3;1.9;0.0;0.0;0.0;0.0;Boldershoekweg;Hengelo;250500.0;473382.0
2087;NL:S:43212530;1.4;1.5;0.0;0.0;0.0;0.0;Onyxstraat;Hengelo;250160.0;473440.5
2088;NL:S:43212550;7.0;7.5;0.0;0.0;0.0;0.0;Makro;Hengelo;249676.5;473503.5
2089;NL:S:43212610;6.4;10.6;0.7;0.7;0.1;0.5;Campus Oost;Hengelo;250320.5;478871.5
2090;NL:S:43212750;2.5;3.2;0.0;0.0;0.0;0.0;Europalaan;Hengelo;250050.5;479150.5
2091;NL:S:43212810;8.3;9.3;3.0;3.4;1.9;2.0;Buitenweg;Hengelo;250052.0;475587.5
2092;NL:S:43212830;7.8;9.2;4.2;4.8;2.5;2.2;Geerdinksweg;Hengelo;249810.5;475282.0
2093;NL:S:43212850;10.7;12.399999999999999;2.7;3.0;1.1;1.6;IJsselstraat;Hengelo;249490.0;474821.0
2094;NL:S:43212870;34.5;40.2;2.4;2.7;2.3;2.1;Vockersweg;Hengelo;249114.0;474201.5
2095;NL:S:43212910;12.3;7.6;6.8;4.2;3.3;3.3;Dieselstraat;Hengelo;249682.5;475101.0
2096;NL:S:43213010;13.9;12.2;2.1;1.6;1.0;0.1;M.A. de Ruyterstraat;Hengelo;251589.0;476973.5
2097;NL:S:43213050;12.0;13.5;3.3;2.3;2.9;0.5;Backenhagenlaan;Hengelo;251611.0;477318.5
2098;NL:S:43213070;9.5;8.5;3.8;1.9;1.2;1.0;Hamerstraat;Hengelo;251966.0;477718.0
2099;NL:S:43213090;11.4;12.9;4.5;3.8;5.9;2.8;Klaas de Rookstraat;Hengelo;252667.0;478399.0
2100;NL:S:43213150;8.0;8.2;2.5;1.8;0.0;0.0;Westelijke Esweg;Hengelo;252855.5;479071.0
2101;NL:S:43213300;19.4;15.1;5.2;2.8;1.0;1.1;ZGT Hoofdingang;Hengelo;249360.0;475844.0
2102;NL:S:43213320;2.9;2.8;1.8;1.9;0.7;1.5;Aletta Jacobslaan;Hengelo;249071.0;476029.5
2103;NL:S:43213340;6.2;5.4;1.8;1.0;0.3;0.3;Sabina Klinkhamerweg;Hengelo;248868.5;476150.5
2104;NL:S:43214030;78.4;74.8;16.3;17.1;8.8;9.4;Het Broek;Hengelo;252497.0;479548.0
2105;NL:S:43214050;1.5;1.8;0.0;0.0;0.0;0.0;Boortorenweg;Hengelo;250712.0;473964.0
2106;NL:S:43214070;22.4;24.3;4.7;5.6;1.3;2.2;Willem de Kooningstraat;Hengelo;250270.5;478213.0
2107;NL:S:43214990;8.5;13.1;1.5;2.4;0.2;0.4;Station Hengelo Oost;Hengelo;252813.0;476599.5
2108;NL:S:43215010;33.7;36.7;15.7;16.5;9.3;9.8;Klein Driene;Hengelo;252784.0;477229.0
2109;NL:S:43215030;53.9;53.7;23.7;24.5;15.5;22.9;De Noork;Hengelo;252251.5;476982.5
2110;NL:S:43218090;8.2;5.2;3.4;2.4;1.8;0.8;Sabastraat;Hengelo;250149.0;476742.0
2111;NL:S:43218110;2.1;0.8;0.6;0.5;0.1;0.1;Balistraat;Hengelo;250388.2;476686.2
2112;NL:S:43218130;0.9;1.6;0.4;1.2;0.2;0.8;Mitchamplein;Hengelo;250513.5;476397.5
2113;NL:S:43220011;15.1;19.0;3.9;5.0;0.0;0.0;Molkenboer;Oldenzaal;260061.0;481368.5
2114;NL:S:43220100;0.7;1.1;0.3;0.2;0.0;0.0;Kalheupinklaan;Oldenzaal;260979.5;482170.0
2115;NL:S:43220150;14.4;14.8;2.7;4.5;0.0;0.0;Johanna van Burenlaan;Oldenzaal;258860.0;481663.0
2116;NL:S:43220170;36.3;39.1;9.5;9.8;0.0;0.0;Wkc De Thij;Oldenzaal;258575.0;481794.0
2117;NL:S:43220190;25.7;23.3;3.5;3.8;0.0;0.0;Cato Elderinklaan;Oldenzaal;258411.0;481636.0
2118;NL:S:43220260;13.9;12.9;2.3;2.3;0.0;0.0;Saasvelderlaan;Oldenzaal;258040.0;481824.0
2119;NL:S:43220270;3.7;5.5;0.6;1.2;0.9;1.1;Oude Postweg;Oldenzaal;260440.5;482910.5
2120;NL:S:43220290;4.7;4.6;1.8;2.0;0.0;0.0;Nardusboer;Oldenzaal;257965.0;482045.0
2121;NL:S:43220400;5.4;4.3;0.3;1.1;0.0;0.0;Griekenlandlaan;Oldenzaal;258979.5;482252.0
2122;NL:S:43220410;25.4;38.3;7.1;12.6;2.7;5.8;Ziekenhuis;Oldenzaal;260336.5;481182.0
2123;NL:S:43220430;16.5;26.1;7.2;10.7;2.3;2.6;Hofmeijerstraat;Oldenzaal;260447.0;481636.5
2124;NL:S:43220450;65.6;57.6;17.7;19.0;6.3;5.8;Vos de Waelstraat;Oldenzaal;260453.5;481928.0
2125;NL:S:43220470;8.1;14.8;3.0;6.2;2.7;3.6;Richter Bosstraat;Oldenzaal;260600.0;482301.0
2126;NL:S:43220490;21.2;9.4;4.4;1.9;0.0;0.0;Thijsniederweg;Oldenzaal;258565.0;482446.0
2127;NL:S:43220500;2.7;3.8;0.6;1.4;0.5;1.0;Koksweg;Beuningen;261448.5;483481.0
2128;NL:S:43220511;17.8;16.2;3.8;3.7;0.0;0.0;Tijgaardenstraat;Oldenzaal;259660.0;481767.0
2129;NL:S:43220531;10.9;10.4;2.5;2.2;0.0;0.0;Viaduct Graven Es;Oldenzaal;259641.5;482152.0
2130;NL:S:43220551;15.1;16.1;3.2;3.4;0.0;0.0;Engelbertinklaan;Oldenzaal;259400.0;482371.5
2131;NL:S:43220570;42.4;48.2;4.2;5.9;0.0;0.0;Hunenveldweg;Oldenzaal;259109.5;482399.5
2132;NL:S:43220690;9.5;8.7;1.1;1.7;0.0;0.0;Wkc De Essen;Oldenzaal;259944.5;482857.0
2133;NL:S:43220710;7.9;6.5;0.5;0.8;0.0;0.0;Nachtschade;Oldenzaal;259697.5;483103.5
2134;NL:S:43220730;9.6;7.6;1.7;1.7;0.0;0.0;Zevenblad;Oldenzaal;259822.5;483421.5
2135;NL:S:43220760;6.4;5.2;0.5;0.6;0.0;0.0;Bentheimergraven;Oldenzaal;259918.5;482614.0
2136;NL:S:43220790;4.8;6.0;1.4;2.2;0.0;0.0;Thijlaan;Oldenzaal;259014.0;481969.0
2137;NL:S:43220840;799.1;790.9;201.0;181.0;63.5;70.4;Station;Oldenzaal;260569.3;480977.8
2138;NL:S:43220851;14.0;14.3;2.0;4.2;0.0;0.0;Hyacintstraat;Oldenzaal;259770.5;481609.5
2139;NL:S:43221040;1.7;2.0;0.9;0.7;0.5;0.7;Loweg;Oldenzaal;260429.5;483638.0
2140;NL:S:43221210;66.5;60.9;25.2;20.8;7.4;6.5;Wkc Zuid Berghuizen;Oldenzaal;260544.5;480397.0
2141;NL:S:43221250;11.8;17.5;2.9;5.2;1.2;2.3;Schapendijk;Oldenzaal;260626.5;480130.5
2142;NL:S:43221270;1.1;1.2;0.3;0.4;0.0;0.0;Lossersestraat;Oldenzaal;260525.5;479552.5
2143;NL:S:43221290;1.3;1.4;0.2;0.2;0.0;0.0;Postweg;Losser;260697.0;479174.0
2144;NL:S:43221450;32.7;34.7;7.0;6.1;3.3;2.7;J.H. Nieuwenhuisstraat;Oldenzaal;260305.0;479891.0
2145;NL:S:43221470;13.9;15.5;1.1;1.6;0.4;0.5;Elsmors;Oldenzaal;260264.0;479175.5
2146;NL:S:43221510;14.2;14.0;3.6;3.0;0.0;0.0;Zandhorstlaan;Oldenzaal;258109.0;482153.0
2147;NL:S:43221530;15.5;4.2;2.7;1.1;0.0;0.0;Hunenveldlaan;Oldenzaal;258505.0;482188.0
2148;NL:S:43222010;0.8;1.1;0.3;0.4;0.0;0.0;Ganzenmarkt;Oldenzaal;260257.5;481592.5
2149;NL:S:43222030;1.3;2.9;0.1;0.3;0.0;0.0;De Molenkamp;Oldenzaal;260381.5;481857.0
2150;NL:S:43222060;1.0;0.9;0.7;0.7;0.0;0.0;De Grote Zwaan;De Lutte;262957.0;482537.0
2151;NL:S:43222650;38.9;33.3;8.6;7.7;4.6;5.0;Oliemolenstraat;Oldenzaal;260491.5;482377.0
2152;NL:S:43230030;2.4000000000000004;1.9;0.7;0.8;0.6;0.4;Beckummerweg;Stepelo;246820.5;468965.0
2153;NL:S:43230050;2.4;2.3;0.6;0.6;0.2;0.8;Deelweg;Stepelo;247223.5;468208.0
2154;NL:S:43230070;2.6;2.5;0.3;0.5;0.1;0.3;Hulstweg;Stepelo;247281.0;467558.0
2155;NL:S:43230110;9.5;11.6;0.7;1.3;0.6;0.5;Metaalstraat;Haaksbergen;247552.0;466100.0
2156;NL:S:43230140;50.6;54.7;15.2;14.6;11.7;10.6;Veldmaterstraat;Haaksbergen;247587.5;465230.0
2157;NL:S:43240030;0.5;1.1;0.1;0.4;0.0;0.0;Hanhofweg;De Lutte;263734.0;482415.5
2158;NL:S:43240050;7.6;16.3;1.0;1.8;0.0;0.0;R.K. Kerk;De Lutte;264065.0;482027.0
2159;NL:S:43240100;1.6;0.0;0.3;0.0;0.0;0.0;Sporthal;De Lutte;265018.0;481809.0
2160;NL:S:43250050;6.8;8.5;1.7;2.6;0.0;0.0;Losserhof;Losser;262924.5;478047.0
2161;NL:S:43250090;2.1;2.2;0.5;0.6;0.0;0.0;Snippertweg;Losser;264187.0;476990.0
2162;NL:S:43250110;6.9;6.2;2.1;1.9;0.0;0.0;Irisstraat;Losser;264863.5;476620.0
2163;NL:S:43250130;88.6;89.0;36.1;35.2;19.3;18.5;R.K. Kerk;Losser;265397.5;476227.5
2164;NL:S:43250150;39.7;38.0;16.8;14.1;7.8;9.0;Langenkamp;Losser;265621.0;475870.5
2165;NL:S:43250170;37.5;33.1;12.4;11.0;7.1;8.1;Arendstraat;Losser;265746.0;475525.0
2166;NL:S:43250370;30.9;29.5;10.9;11.3;5.2;4.9;Prins Bernhardstraat;Overdinkel;267464.0;473586.5
2167;NL:S:43250390;16.6;29.7;6.7;9.6;3.9;4.6;Tjibbe Knolstraat;Overdinkel;267621.5;473282.5
2168;NL:S:43250400;89.3;70.5;27.6;19.9;13.8;11.2;Schoolstraat;Overdinkel;267729.0;473090.0
2169;NL:S:43250520;22.7;17.4;6.7;5.0;4.3;2.8;R.K. Kerk;Overdinkel;267361.5;473787.0
2170;NL:S:43250530;0.8;1.6;1.0;2.6;0.1;0.6;Kranengoorweg;Losser;264141.5;476072.0
2171;NL:S:43250550;5.1;8.9;4.9;5.9;1.6;2.4;Broekhoekweg;Losser;264523.0;476123.0
2172;NL:S:43250570;10.5;11.0;5.0;5.6;3.1;3.2;St. Martinusschool;Losser;265139.5;476261.0
2173;NL:S:43250590;1.9;1.7;0.2;0.5;0.1;0.1;Dinkelbrug;Overdinkel;266620.0;474843.5
2174;NL:S:43250610;1.9;2.0;0.4;0.2;0.2;0.1;Strootsweg;Overdinkel;266991.0;474529.0
2175;NL:S:43250630;5.7;10.2;1.0;3.0;0.7;1.6;Kerkhofweg;Overdinkel;267281.5;473951.0
2176;NL:S:43250650;132.9;129.2;38.3;35.2;19.6;19.2;Haydnstraat;Losser;264859.5;476183.8
2177;NL:S:43251230;46.3;43.3;9.5;7.8;3.5;4.2;De Pol Noord;Losser;265864.5;474975.5
2178;NL:S:43259690;42.5;2.5;13.8;1.2;5.8;0.7;Doctor Staringstraat;Losser;265620.0;475457.0
2179;NL:S:43259700;2.4;43.0;1.2;13.4;0.4;7.9;Doctor Staringstraat;Losser;265755.0;475428.0
2180;NL:S:43310030;2.4;2.1;2.0;1.2;0.3;0.5;Dikkerslaan;Borne;247673.0;480585.0
2181;NL:S:43310050;5.4;7.8;0.9;1.1;0.4;0.4;De Bieffel;Borne;247408.0;480948.0
2182;NL:S:43310090;49.2;52.8;9.7;8.6;4.0;4.6;Station;Borne;247905.0;479803.0
2183;NL:S:43310110;6.3;3.7;1.5;0.5;1.2;0.2;Europastraat;Borne;248497.5;479476.5
2184;NL:S:43310130;7.8;7.7;1.7;1.8;0.8;0.9;Grotestraat;Borne;248953.5;479372.0
2185;NL:S:43310230;0.3;0.4;0.0;0.0;0.0;0.0;Paardebloem;Borne;248704.0;481093.0
2186;NL:S:43310250;4.4;5.4;0.0;0.0;0.0;0.0;Wkc Stroom Esch;Borne;248446.5;480826.0
2187;NL:S:43310270;0.4;0.5;0.0;0.0;0.0;0.0;'t Dijkhuis;Borne;248392.0;480297.0
2188;NL:S:43310290;2.6;3.8;1.8;1.9;0.6;0.9;Het Witte Huis;Borne;247946.5;480222.0
2189;NL:S:43310330;0.0;0.0;0.0;0.0;0.0;0.0;Hazelaarstraat;Borne;247522.0;479810.0
2190;NL:S:43310350;0.3;0.1;0.0;0.0;0.0;0.0;Wkc Letterveld;Borne;247462.0;479505.0
2191;NL:S:43310370;0.1;0.1;0.0;0.0;0.0;0.0;Seringenstraat;Borne;247502.5;479245.5
2192;NL:S:43310390;0.0;0.0;0.0;0.0;0.0;0.0;Dreef;Borne;247784.5;479482.0
2193;NL:S:43310410;0.1;0.2;0.0;0.0;0.0;0.0;Grotestraat;Borne;248768.0;479567.0
2194;NL:S:43311010;0.3;1.2;0.0;0.0;0.0;0.0;R.K. Kerk;Hertme;248599.0;482237.5
2195;NL:S:43311030;0.4;0.6;0.0;0.0;0.0;0.0;Dorsetplein;Borne;248498.0;480057.5
2196;NL:S:43320090;6.7;7.2;3.5;2.8;1.9;1.8;Saron;Beuningen;263008.5;485644.0
2197;NL:S:43320140;14.8;14.1;2.5;2.3;0.9;1.1;Beuningen;Beuningen;264013.0;487025.0
2198;NL:S:43330010;0.7;0.8;0.2;0.2;0.1;0.0;'t Laantje;Ootmarsum;258671.5;487968.5
2199;NL:S:43330030;0.1;0.3;0.0;0.1;0.0;0.0;Paalmaatsdijk;Rossum;259087.5;487290.0
2200;NL:S:43330070;29.4;26.9;1.0;1.4;1.0;0.9;Grotestraat;Rossum;259716.5;486301.5
2201;NL:S:43330090;12.5;12.5;2.4;2.0;1.1;1.1;De Weeldbaan;Rossum;259973.5;485896.0
2202;NL:S:43330110;1.2;1.4;0.6;1.0;0.1;0.1;Tramweg;Rossum;260356.5;485229.5
2203;NL:S:43330130;1.3;1.3;0.0;0.0;0.1;0.1;Boschweg;Rossum;260357.0;484206.5
2204;NL:S:43330150;0.2;0.2;0.0;0.0;0.0;0.0;Bibliotheek;Rossum;259619.0;486035.0
2205;NL:S:43330170;0.0;0.1;0.0;0.0;0.0;0.0;De Hersmole;Rossum;259323.5;486035.0
2206;NL:S:43340040;10.5;13.3;3.0;4.0;0.0;0.0;R.K. Kerk;Deurningen;253881.0;480225.0
2207;NL:S:43340100;1.0;1.4;0.3;0.4;0.0;0.0;Grootsweg;Gammelke;255474.5;481632.5
2208;NL:S:43340120;2.8;3.2;0.4;0.6;0.0;0.0;Wiefferweg;Gammelke;254863.0;480671.0
2209;NL:S:43340140;10.4;7.2;2.9;0.9;0.0;0.0;Veldzijde;Deurningen;253936.5;480405.0
2210;NL:S:43350010;0.7;0.7;0.4;0.5;0.0;0.0;Bornsestraat;Weerselo;254219.5;486923.5
2211;NL:S:43350030;0.2;0.1;0.0;0.0;0.0;0.0;Het Stift;Weerselo;254128.0;486465.0
2212;NL:S:43350050;2.3;1.9;0.0;0.0;0.0;0.0;Gemeentehuis;Weerselo;255083.5;485732.0
2213;NL:S:43350070;3.0;6.0;0.5;1.9;0.0;0.0;Holtwijkerstraat;Weerselo;255298.0;485285.5
2214;NL:S:43350090;0.5;0.5;0.1;0.1;0.0;0.0;Deurningerstraat;Weerselo;255563.5;484921.5
2215;NL:S:43350110;0.4;0.4;0.1;0.2;0.0;0.0;Oude Weerseloseweg;Lemselo;256469.0;484217.5
2216;NL:S:43350130;0.7;0.8;0.2;0.1;0.0;0.0;Morsweg;Lemselo;257200.5;484061.5
2217;NL:S:43350170;40.7;38.7;5.1;5.1;0.0;0.0;Ittersbergstraat;Weerselo;254880.5;485864.5
2218;NL:S:43350190;22.9;18.7;5.4;3.0;0.0;0.0;Het Hoikinck;Weerselo;255100.5;485565.5
2219;NL:S:43350210;0.3;0.9;0.0;0.0;0.0;0.0;Sporthal;Weerselo;255159.0;485984.5
2220;NL:S:43350230;5.4;4.7;0.0;0.0;0.0;0.0;Cafe Bruins;Saasveld;251734.5;483499.5
2221;NL:S:43350250;0.5;1.0;0.0;0.1;0.0;0.0;Echelpoelweg;Gammelke;255399.5;484089.0
2222;NL:S:43350270;0.9;0.9;0.0;0.1;0.0;0.0;Gammelkerstraat;Gammelke;255081.5;482647.5
2223;NL:S:43350290;8.3;7.7;0.3;0.4;0.0;0.0;Ootmarsumsedijk;Lemselo;259166.0;483595.5
2224;NL:S:43350330;1.0;0.5;0.0;0.0;0.0;0.0;Oude Deurningerstraat;Gammelke;255177.0;483489.5
2225;NL:S:43350350;5.7;6.2;0.7;1.3;0.0;0.0;Voortmorsstraat;Weerselo;254569.0;486247.5
2226;NL:S:43360131;2.4;2.0;1.4;1.2;0.0;0.0;Mozartstraat;Almelo;240097.0;486225.0
2227;NL:S:43380010;7.4;7.8;1.2;1.6;0.0;0.0;Hondorp;Gelselaar;232976.0;465310.0
2228;NL:S:43380070;0.9;0.9;0.1;0.0;0.0;0.0;School;Geesteren;233095.0;463697.5
2229;NL:S:43380110;9.2;9.0;1.5;1.4;0.0;0.0;Baan;Geesteren;232950.5;462005.0
2230;NL:S:43380150;0.6;0.5;0.1;0.2;0.0;0.0;Bouwhuis;Geesteren;232396.0;460585.0
2231;NL:S:43400010;0.5;0.4;0.0;0.0;0.0;0.0;Kerkweg;Tilligte;261474.5;492025.5
2232;NL:S:43400030;0.0;0.0;0.0;0.0;0.0;0.0;Wiemselweg;Tilligte;260293.5;492081.5
2233;NL:S:43400090;0.0;0.0;0.0;0.0;0.0;0.0;Dusinksweg;Tilligte;259557.0;492045.0
2234;NL:S:43400120;1.5;2.2;0.0;0.0;0.0;0.0;Cafe Arends;Lattrop;263028.0;494228.5
2235;NL:S:43400130;1.0;0.3;0.0;0.0;0.0;0.0;R.K. Kerk;Lattrop;263097.0;494539.0
2236;NL:S:43400170;0.3;0.7;0.0;0.0;0.0;0.0;Viersprong;Lattrop;262806.5;493216.0
2237;NL:S:43400210;0.8;1.0;0.0;0.0;0.0;0.0;Viersprong De Holtweijde;Lattrop;262724.5;494866.5
2238;NL:S:43410010;0.8;0.7;0.1;0.0;0.0;0.1;Mastboersweg;Almelo;244944.5;483549.0
2239;NL:S:43410050;9.2;9.5;4.6;4.1;3.4;2.4;Old Coopers Hall;Zenderen;246312.5;482430.5
2240;NL:S:43410090;4.0;3.9;0.8;1.6;0.9;1.4;Reefsweg;Zenderen;245794.0;482697.5
2241;NL:S:43420030;1.5;1.6;1.8;1.5;1.2;1.2;Dinkeloord;Denekamp;264451.0;487638.5
2242;NL:S:43420110;0.3;0.0;0.0;0.0;0.0;0.0;Julianastraat;Denekamp;265084.0;488952.0
2243;NL:S:43420150;39.0;41.1;9.2;8.4;8.8;7.3;Churchillstraat;Denekamp;265360.5;489000.5
2244;NL:S:43420170;110.5;93.4;15.0;12.4;9.2;6.1;Onder de Linden;Denekamp;265548.0;489255.0
2245;NL:S:43420210;58.0;53.9;14.2;12.8;8.4;8.7;Veldkampsweg;Denekamp;265034.5;489159.0
2246;NL:S:43420230;0.1;0.3;0.0;0.0;0.0;0.0;St. Nicolaasstichting;Denekamp;264962.0;490218.0
2247;NL:S:43420270;16.0;16.0;3.3;3.8;1.7;2.7;De Borghert;Denekamp;264699.5;489171.0
2248;NL:S:43420290;20.9;20.1;8.4;8.8;3.9;3.8;De Volharding;Denekamp;264769.5;488867.0
2249;NL:S:43420310;0.2;0.3;0.0;0.0;0.0;0.0;Den Alerdink;Denekamp;264908.0;489178.0
2250;NL:S:43420330;0.4;0.2;0.0;0.0;0.0;0.0;Israelisch Kerkhof;Denekamp;264843.5;489641.0
2251;NL:S:43420370;62.9;66.5;24.6;25.1;12.3;11.3;Oranjestraat;Denekamp;264890.0;488560.5
2252;NL:S:43420390;0.2;1.0;0.0;0.0;0.0;0.0;Wilhelminastraat;Denekamp;265254.0;488608.0
2253;NL:S:43420400;0.2;0.2;0.0;0.0;0.0;0.0;Gerardus Majella;Denekamp;265388.0;488356.0
2254;NL:S:43430010;1.4;1.8;0.0;0.3;0.1;0.1;Oosterveldsweg;Vasse;254004.0;494548.5
2255;NL:S:43430030;0.8;1.0;0.1;0.3;0.1;0.2;De Roezenberg;Vasse;254909.5;493880.5
2256;NL:S:43430050;2.2;2.7;1.0;0.4;5.2;0.1;Nutterseweg;Ootmarsum;256045.5;493296.0
2257;NL:S:43430070;1.4;1.4;0.1;0.2;0.6;0.3;Bielebelt;Ootmarsum;256254.5;493003.5
2258;NL:S:43430090;63.1;59.2;9.8;10.2;7.2;5.4;Denekamperstraat;Ootmarsum;257905.0;492424.3
2259;NL:S:43430110;1.5;2.3;0.0;0.0;0.0;0.0;Molenstraat;Ootmarsum;257795.0;492340.0
2260;NL:S:43430130;6.3;8.6;1.6;2.1;1.4;1.7;Almelosestraat;Ootmarsum;257416.0;492250.0
2261;NL:S:43430330;0.1;0.5;0.2;0.3;0.6;0.2;Bovenesweg;Vasse;255464.0;493730.0
2262;NL:S:43430350;2.3;3.0;0.6;0.8;0.9;1.3;Vasserweg;Ootmarsum;257415.5;492471.5
2263;NL:S:43430510;0.4;0.8;0.0;0.0;0.0;0.0;Laagsestraat;Ootmarsum;258156.5;492467.5
2264;NL:S:43430530;0.3;0.6;0.0;0.0;0.0;0.0;Winhofflaan;Ootmarsum;258673.5;492392.0
2265;NL:S:43430810;19.2;18.7;7.1;6.4;6.4;4.6;Stobbenkamp;Ootmarsum;257628.5;491912.5
2266;NL:S:43430830;31.6;30.5;2.8;4.0;3.1;1.3;Wolfsbree;Ootmarsum;257737.5;491692.5
2267;NL:S:43430850;12.4;12.0;2.5;2.3;1.2;1.5;Kleinesweg;Ootmarsum;258006.5;491224.0
2268;NL:S:43430870;0.0;0.1;0.1;0.1;0.2;0.0;Enktermorsweg;Ootmarsum;258153.0;490579.0
2269;NL:S:43430890;1.7;1.6;0.1;0.1;0.0;0.1;Groot Agelo;Ootmarsum;258049.5;489824.0
2270;NL:S:43430910;3.6;3.3;0.5;0.4;0.2;0.3;Voortsweg;Ootmarsum;258012.5;489401.0
2271;NL:S:43430930;0.3;0.4;0.2;0.4;0.1;0.1;Agelerbrug;Ootmarsum;257982.5;489016.0
2272;NL:S:43430970;0.5;0.5;0.0;0.0;0.0;0.0;Cafe Groot Agelo;Agelo;257078.0;490461.0
2273;NL:S:43440070;1.1;1.4;0.0;0.1;0.0;0.0;Businesspark Twente;Almelo;241416.0;481897.0
2274;NL:S:43450010;25.1;23.9;4.4;5.6;0.0;0.0;Gemeentehuis;Diepenheim;234917.5;468576.0
2275;NL:S:43450030;0.5;0.6;0.3;0.5;0.0;0.0;Warmelo;Diepenheim;234471.5;468200.0
2276;NL:S:43450050;0.8;1.1;0.1;0.2;0.0;0.0;Boszicht;Diepenheim;235717.5;469562.5
2277;NL:S:43450090;13.8;13.5;1.5;2.2;0.0;0.0;Lindelaan;Diepenheim;235163.0;468665.5
2278;NL:S:43450110;1.9;2.5;1.0;1.3;0.0;0.0;Schipbeekbrug;Diepenheim;233564.5;466359.5
2279;NL:S:43450130;1.0;0.7;0.3;0.2;0.0;0.0;Roesink;Diepenheim;233344.5;466038.5
2280;NL:S:43470010;3.3;3.1;1.2;1.6;0.0;0.0;Rabobank;Lettele;215419.0;476875.0
2281;NL:S:43470030;1.7;1.9;0.1;0.1;0.0;0.0;Heihoeve;Heeten;213240.0;478108.5
2282;NL:S:43470050;0.0;0.1;0.1;0.1;0.0;0.0;'t Reterink;Heeten;213809.5;478264.0
2283;NL:S:43470070;0.8;0.9;0.2;0.2;0.0;0.0;Zandbelterbrug;Schalkhaar;212725.0;478056.0
2284;NL:S:43470090;0.1;0.1;0.0;0.0;0.0;0.0;Spikker;Schalkhaar;211979.0;477727.5
2285;NL:S:43470110;5.0;5.4;2.5;2.5;1.1;1.2;Garderegimentsweg;Schalkhaar;210772.0;476695.5
2286;NL:S:43470170;0.4;0.4;0.0;0.0;0.0;0.0;ten Havesweg;Okkenbroek;217666.0;478571.0
2287;NL:S:43470190;0.8;0.8;0.1;0.6;0.0;0.0;De Grote Brander;Okkenbroek;217534.0;478093.0
2288;NL:S:43479030;0.0;0.1;0.1;0.2;0.0;0.0;Doldermansweg;Lettele;214286.0;476441.0
2289;NL:S:43480010;14.9;13.9;9.5;10.6;3.0;3.6;'t Dijkhuis;Bathmen;216242.5;473701.5
2290;NL:S:43480050;0.8;1.9;0.3;0.4;0.3;0.2;Bannink;Deventer;214290.5;474035.0
2291;NL:S:43480070;1.1;0.4;0.1;0.3;0.3;0.1;Peppelerdijk;Deventer;214805.5;473771.5
2292;NL:S:43480100;22.8;23.7;11.3;10.8;6.8;6.5;Enklaan;Bathmen;215799.5;473897.0
2293;NL:S:43480150;0.2;0.2;0.0;0.0;0.0;0.0;Gemeentewerken;Bathmen;216505.0;474172.5
2294;NL:S:43480180;0.1;0.1;0.0;0.0;0.0;0.0;Oude Molen;Bathmen;216494.5;475093.5
2295;NL:S:43480190;13.3;13.0;4.8;5.7;2.2;2.1;Polakstraat;Bathmen;216017.0;473682.0
2296;NL:S:43480210;12.6;21.3;5.3;9.4;2.9;3.0;Vegerinkskamp;Bathmen;216602.5;473801.0
2297;NL:S:43480230;4.2;9.6;2.3;3.8;1.6;4.2;Looweg Kuiperij;Bathmen;216692.5;474086.0
2298;NL:S:43480250;48.7;30.9;15.5;10.6;9.3;6.7;Schipbeeksweg;Bathmen;216838.0;473948.5
2299;NL:S:43510010;1687.1;1608.2;324.2;285.5;182.8;145.6;Centraal Station;Almelo;241421.5;486274.5
2300;NL:S:43510031;120.0;132.1;84.7;87.9;11.0;14.1;Centrumplein;Almelo;241876.6;486029.1
2301;NL:S:43510051;61.7;55.1;29.0;39.7;5.6;8.6;Boddenstraat;Almelo;241689.0;486397.5
2302;NL:S:43510071;5.9;3.6;0.9;0.8;0.9;0.3;Brugstraat;Almelo;241871.0;486760.0
2303;NL:S:43510081;5.4;8.6;0.8;1.6;0.5;0.8;Tijhofslaan;Almelo;241987.0;486810.0
